sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,25.2631578947,67.5963368382,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
0,25.2631578947,74.8866723234,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
1,25.2631578947,54.3770459573,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
2,25.2631578947,161.5542120222,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
3,25.2631578947,123.9733639305,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
4,25.2631578947,127.6653014807,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
5,25.2631578947,84.9675923655,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
6,25.2631578947,125.9109178603,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
7,25.2631578947,93.5142458814,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
8,25.2631578947,68.6201218080,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
9,25.2631578947,33.7465341903,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
10,25.2631578947,107.8927948809,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
11,25.2631578947,109.7371251678,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
12,25.2631578947,164.3471392841,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
13,25.2631578947,59.9982244791,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
14,25.2631578947,223.6254185449,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
15,25.2631578947,224.6052937710,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
16,25.2631578947,111.5453441997,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
17,25.2631578947,112.7867959447,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
18,25.2631578947,50.4776936813,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
19,25.2631578947,14.8638844200,nan,0.0000000000,1527.0728480128,nan,nan,nan,nan,nan,nan,nan
20,25.2631578947,182.2786681860,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
21,25.2631578947,28.8790787836,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
22,25.2631578947,149.9515126260,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
23,25.2631578947,131.0040551242,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
24,25.2631578947,222.5782571070,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
25,25.2631578947,39.9289360692,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
26,25.2631578947,99.2629914707,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
27,25.2631578947,131.2296492490,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
28,25.2631578947,67.4473991483,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
