sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,20.0000000000,0.1102728432,nan,0.1240496434,9.0640447989,nan,nan,nan,nan,nan,nan,nan
1,20.0000000000,0.0821733535,nan,0.1362626881,8.6562304793,nan,nan,nan,nan,nan,nan,nan
2,20.0000000000,0.1662670035,nan,0.0889611658,10.5079953433,nan,nan,nan,nan,nan,nan,nan
3,20.0000000000,0.1406404041,nan,0.1063381168,9.7331103493,nan,nan,nan,nan,nan,nan,nan
4,20.0000000000,0.1106406535,nan,0.1238608579,9.0706591626,nan,nan,nan,nan,nan,nan,nan
5,20.0000000000,0.0654827007,nan,0.1413532906,8.4969407685,nan,nan,nan,nan,nan,nan,nan
6,20.0000000000,0.1969981290,nan,0.0672924425,11.7203370816,nan,nan,nan,nan,nan,nan,nan
7,20.0000000000,0.0804223307,nan,0.1368732933,8.6368128318,nan,nan,nan,nan,nan,nan,nan
8,20.0000000000,0.0459762918,nan,0.1453064000,8.3771525678,nan,nan,nan,nan,nan,nan,nan
9,20.0000000000,0.0176881445,nan,0.1477910901,8.3035174757,nan,nan,nan,nan,nan,nan,nan
10,20.0000000000,0.1473784565,nan,0.1019236938,9.9172484548,nan,nan,nan,nan,nan,nan,nan
11,20.0000000000,0.0532063446,nan,0.1440805572,8.4139462052,nan,nan,nan,nan,nan,nan,nan
12,20.0000000000,0.0480903492,nan,0.1449759103,8.3870415577,nan,nan,nan,nan,nan,nan,nan
13,20.0000000000,0.0112317687,nan,0.1479522983,8.2987828414,nan,nan,nan,nan,nan,nan,nan
14,20.0000000000,0.1001788665,nan,0.1289484701,8.8958380625,nan,nan,nan,nan,nan,nan,nan
15,20.0000000000,0.1043469076,nan,0.1269926005,8.9622158336,nan,nan,nan,nan,nan,nan,nan
16,20.0000000000,0.0324677212,nan,0.1469097703,8.3294932029,nan,nan,nan,nan,nan,nan,nan
17,20.0000000000,0.1042864327,nan,0.1270216610,8.9612221238,nan,nan,nan,nan,nan,nan,nan
18,20.0000000000,0.0311458431,nan,0.1470226679,8.3261570085,nan,nan,nan,nan,nan,nan,nan
19,20.0000000000,0.1018026425,nan,0.1281979136,8.9211904280,nan,nan,nan,nan,nan,nan,nan
20,20.0000000000,0.0860395140,nan,0.1348507651,8.7014658527,nan,nan,nan,nan,nan,nan,nan
21,20.0000000000,0.0890174424,nan,0.1337035837,8.7385695198,nan,nan,nan,nan,nan,nan,nan
22,20.0000000000,0.1055092798,nan,0.1264301736,8.9814926583,nan,nan,nan,nan,nan,nan,nan
23,20.0000000000,0.0236915015,nan,0.1475288503,8.3112304217,nan,nan,nan,nan,nan,nan,nan
24,20.0000000000,0.0073880749,nan,0.1480002006,8.2973769600,nan,nan,nan,nan,nan,nan,nan
25,20.0000000000,0.0948111512,nan,0.1313242019,8.8165522995,nan,nan,nan,nan,nan,nan,nan
26,20.0000000000,0.0571155162,nan,0.1433025045,8.4374621941,nan,nan,nan,nan,nan,nan,nan
27,20.0000000000,0.1593829225,nan,0.0937634948,10.2796621389,nan,nan,nan,nan,nan,nan,nan
28,20.0000000000,0.0979331576,nan,0.1299622239,8.8618286583,nan,nan,nan,nan,nan,nan,nan
29,20.0000000000,0.0942891475,nan,0.1315465057,8.8092068354,nan,nan,nan,nan,nan,nan,nan
30,20.0000000000,0.0540088309,nan,0.1439275684,8.4185601186,nan,nan,nan,nan,nan,nan,nan
31,20.0000000000,0.0831460337,nan,0.1359157205,8.6673030841,nan,nan,nan,nan,nan,nan,nan
32,20.0000000000,0.0284249518,nan,0.1472324698,8.3199640269,nan,nan,nan,nan,nan,nan,nan
33,20.0000000000,0.1166050405,nan,0.1207030287,9.1828183234,nan,nan,nan,nan,nan,nan,nan
34,20.0000000000,0.0663007458,nan,0.1411414827,8.5034532461,nan,nan,nan,nan,nan,nan,nan
35,20.0000000000,0.1512196651,nan,0.0993490916,10.0283609951,nan,nan,nan,nan,nan,nan,nan
36,20.0000000000,0.0996635755,nan,0.1291835822,8.8879267676,nan,nan,nan,nan,nan,nan,nan
37,20.0000000000,0.0515583312,nan,0.1443839773,8.4048099884,nan,nan,nan,nan,nan,nan,nan
38,20.0000000000,0.0434621887,nan,0.1456702471,8.3662914315,nan,nan,nan,nan,nan,nan,nan
39,20.0000000000,0.1054352941,nan,0.1264661906,8.9802556291,nan,nan,nan,nan,nan,nan,nan
40,20.0000000000,0.0308386141,nan,0.1470478655,8.3254127508,nan,nan,nan,nan,nan,nan,nan
41,20.0000000000,0.0616937398,nan,0.1422846489,8.4684195342,nan,nan,nan,nan,nan,nan,nan
42,20.0000000000,0.0359861944,nan,0.1465728213,8.3394655265,nan,nan,nan,nan,nan,nan,nan
43,20.0000000000,0.0272516021,nan,0.1473138529,8.3175641162,nan,nan,nan,nan,nan,nan,nan
44,20.0000000000,0.0691679900,nan,0.1403687428,8.5272958973,nan,nan,nan,nan,nan,nan,nan
45,20.0000000000,0.0676374071,nan,0.1407871355,8.5143702731,nan,nan,nan,nan,nan,nan,nan
46,20.0000000000,0.0877028513,nan,0.1342163818,8.7219447312,nan,nan,nan,nan,nan,nan,nan
47,20.0000000000,0.0527181770,nan,0.1441719393,8.4111925977,nan,nan,nan,nan,nan,nan,nan
48,20.0000000000,0.1331236048,nan,0.1110838562,9.5434905246,nan,nan,nan,nan,nan,nan,nan
49,20.0000000000,0.1218047504,nan,0.1178072902,9.2882783342,nan,nan,nan,nan,nan,nan,nan
50,20.0000000000,0.0503894504,nan,0.1445904878,8.3986027713,nan,nan,nan,nan,nan,nan,nan
51,20.0000000000,0.1303413735,nan,0.1127864342,9.4774313345,nan,nan,nan,nan,nan,nan,nan
52,20.0000000000,0.0736923682,nan,0.1390525452,8.5682105737,nan,nan,nan,nan,nan,nan,nan
53,20.0000000000,0.0525863171,nan,0.1441964049,8.4104556731,nan,nan,nan,nan,nan,nan,nan
54,20.0000000000,0.0430482928,nan,0.1457271589,8.3645950208,nan,nan,nan,nan,nan,nan,nan
55,20.0000000000,0.0295215955,nan,0.1471515038,8.3223529534,nan,nan,nan,nan,nan,nan,nan
56,20.0000000000,0.0679344432,nan,0.1407069961,8.5168430852,nan,nan,nan,nan,nan,nan,nan
57,20.0000000000,0.0433339566,nan,0.1456879688,8.3657631155,nan,nan,nan,nan,nan,nan,nan
58,20.0000000000,0.0795113870,nan,0.1371838274,8.6269708449,nan,nan,nan,nan,nan,nan,nan
59,20.0000000000,0.0826635362,nan,0.1360885279,8.6617848361,nan,nan,nan,nan,nan,nan,nan
60,20.0000000000,0.0706197506,nan,0.1399593749,8.5399800600,nan,nan,nan,nan,nan,nan,nan
61,20.0000000000,0.1166588072,nan,0.1206737519,9.1838718431,nan,nan,nan,nan,nan,nan,nan
62,20.0000000000,0.0888345064,nan,0.1337755467,8.7362326536,nan,nan,nan,nan,nan,nan,nan
63,20.0000000000,0.0441714844,nan,0.1455707650,8.3692583578,nan,nan,nan,nan,nan,nan,nan
64,20.0000000000,0.0612407100,nan,0.1423905776,8.4651874842,nan,nan,nan,nan,nan,nan,nan
65,20.0000000000,0.0265787920,nan,0.1473581184,8.3162593249,nan,nan,nan,nan,nan,nan,nan
66,20.0000000000,0.0074282328,nan,0.1479998538,8.2973871374,nan,nan,nan,nan,nan,nan,nan
67,20.0000000000,0.0888585711,nan,0.1337660913,8.7365396286,nan,nan,nan,nan,nan,nan,nan
