sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,19.0000000000,0.0011581142,nan,0.0306197828,15.1399789419,nan,nan,nan,nan,nan,nan,nan
1,19.0000000000,0.0068313509,nan,0.0306159538,15.1405220591,nan,nan,nan,nan,nan,nan,nan
2,19.0000000000,0.0148891421,nan,0.0306011733,15.1426192198,nan,nan,nan,nan,nan,nan,nan
3,19.0000000000,0.0177702881,nan,0.0305932297,15.1437467296,nan,nan,nan,nan,nan,nan,nan
4,19.0000000000,0.0291260763,nan,0.0305483112,15.1501279441,nan,nan,nan,nan,nan,nan,nan
5,19.0000000000,0.0358827753,nan,0.0305113118,15.1553911978,nan,nan,nan,nan,nan,nan,nan
6,19.0000000000,0.0042519278,nan,0.0306183688,15.1401794995,nan,nan,nan,nan,nan,nan,nan
7,19.0000000000,0.0185131314,nan,0.0305909547,15.1440696920,nan,nan,nan,nan,nan,nan,nan
8,19.0000000000,0.0126177408,nan,0.0306064489,15.1418705652,nan,nan,nan,nan,nan,nan,nan
9,19.0000000000,0.0431965395,nan,0.0304626620,15.1623214864,nan,nan,nan,nan,nan,nan,nan
10,19.0000000000,0.0120491588,nan,0.0306076333,15.1417025092,nan,nan,nan,nan,nan,nan,nan
11,19.0000000000,0.0207070458,nan,0.0305836931,15.1451007329,nan,nan,nan,nan,nan,nan,nan
12,19.0000000000,0.0059692757,nan,0.0306168860,15.1403898316,nan,nan,nan,nan,nan,nan,nan
13,19.0000000000,0.0172635645,nan,0.0305947282,15.1435340110,nan,nan,nan,nan,nan,nan,nan
14,19.0000000000,0.0147456769,nan,0.0306015322,15.1425682756,nan,nan,nan,nan,nan,nan,nan
15,19.0000000000,0.0276756042,nan,0.0305552561,15.1491407156,nan,nan,nan,nan,nan,nan,nan
16,19.0000000000,0.0176442880,nan,0.0305936063,15.1436932609,nan,nan,nan,nan,nan,nan,nan
17,19.0000000000,0.0226938010,nan,0.0305764179,15.1461339447,nan,nan,nan,nan,nan,nan,nan
18,19.0000000000,0.0239131937,nan,0.0305716238,15.1468149360,nan,nan,nan,nan,nan,nan,nan
19,19.0000000000,0.0145210072,nan,0.0306020874,15.1424894868,nan,nan,nan,nan,nan,nan,nan
20,19.0000000000,0.0175206016,nan,0.0305939735,15.1436411441,nan,nan,nan,nan,nan,nan,nan
21,19.0000000000,0.0168584684,nan,0.0305958950,15.1433683808,nan,nan,nan,nan,nan,nan,nan
22,19.0000000000,0.0042751141,nan,0.0306183521,15.1401818686,nan,nan,nan,nan,nan,nan,nan
23,19.0000000000,0.0335250113,nan,0.0305250912,15.1534302960,nan,nan,nan,nan,nan,nan,nan
24,19.0000000000,0.0254146975,nan,0.0305653770,15.1477024310,nan,nan,nan,nan,nan,nan,nan
25,19.0000000000,0.0100039718,nan,0.0306114424,15.1411620670,nan,nan,nan,nan,nan,nan,nan
26,19.0000000000,0.0127716558,nan,0.0306061189,15.1419173903,nan,nan,nan,nan,nan,nan,nan
27,19.0000000000,0.0139806092,nan,0.0306033879,15.1423049302,nan,nan,nan,nan,nan,nan,nan
28,19.0000000000,0.0116133655,nan,0.0306085041,15.1415789465,nan,nan,nan,nan,nan,nan,nan
29,19.0000000000,0.0309744340,nan,0.0305389496,15.1514590461,nan,nan,nan,nan,nan,nan,nan
30,19.0000000000,0.0333155441,nan,0.0305262704,15.1532625303,nan,nan,nan,nan,nan,nan,nan
31,19.0000000000,0.0230179984,nan,0.0305751677,15.1463115209,nan,nan,nan,nan,nan,nan,nan
32,19.0000000000,0.0211741010,nan,0.0305820425,15.1453351199,nan,nan,nan,nan,nan,nan,nan
33,19.0000000000,0.0244924650,nan,0.0305692587,15.1471509250,nan,nan,nan,nan,nan,nan,nan
34,19.0000000000,0.0055558907,nan,0.0306172884,15.1403327433,nan,nan,nan,nan,nan,nan,nan
35,19.0000000000,0.0292553810,nan,0.0305476749,15.1502183999,nan,nan,nan,nan,nan,nan,nan
36,19.0000000000,0.0090166289,nan,0.0306130285,15.1409370382,nan,nan,nan,nan,nan,nan,nan
37,19.0000000000,0.0090126797,nan,0.0306130345,15.1409361851,nan,nan,nan,nan,nan,nan,nan
38,19.0000000000,0.0152500991,nan,0.0306002548,15.1427495767,nan,nan,nan,nan,nan,nan,nan
39,19.0000000000,0.0147081253,nan,0.0306016256,15.1425550225,nan,nan,nan,nan,nan,nan,nan
40,19.0000000000,0.0179399484,nan,0.0305927183,15.1438193267,nan,nan,nan,nan,nan,nan,nan
41,19.0000000000,0.0265955910,nan,0.0305601979,15.1484383787,nan,nan,nan,nan,nan,nan,nan
42,19.0000000000,0.0163314438,nan,0.0305973716,15.1431587846,nan,nan,nan,nan,nan,nan,nan
43,19.0000000000,0.0370321371,nan,0.0305042576,15.1563953984,nan,nan,nan,nan,nan,nan,nan
44,19.0000000000,0.0144972374,nan,0.0306021456,15.1424812218,nan,nan,nan,nan,nan,nan,nan
45,19.0000000000,0.0135915673,nan,0.0306042936,15.1421763975,nan,nan,nan,nan,nan,nan,nan
46,19.0000000000,0.0370666796,nan,0.0305040422,15.1564260684,nan,nan,nan,nan,nan,nan,nan
