sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,5.0000000000,44.2290029533,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
0,7.8947368421,83.5795377728,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
1,7.8947368421,31.4245898983,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
2,7.8947368421,40.4167747550,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
3,7.8947368421,42.0003522329,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
4,7.8947368421,33.0632596182,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
5,7.8947368421,25.5074542307,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
6,7.8947368421,68.2282451608,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
7,7.8947368421,32.6372883987,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
8,7.8947368421,83.3904891867,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
9,7.8947368421,37.6461982169,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
10,7.8947368421,26.5317669417,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
11,7.8947368421,8.6772075352,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
12,7.8947368421,102.9981621559,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
13,7.8947368421,82.4676857432,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
14,7.8947368421,20.8777085897,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
15,7.8947368421,44.6223178249,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
16,7.8947368421,51.4430494399,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
17,7.8947368421,51.5331445703,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
18,7.8947368421,45.2207161220,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
19,7.8947368421,33.0207767447,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
20,7.8947368421,9.4640718445,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
21,7.8947368421,23.8415975969,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
22,7.8947368421,85.2066159265,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
23,7.8947368421,37.4449642013,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
24,7.8947368421,45.9510035696,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
25,7.8947368421,50.4309308559,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
26,7.8947368421,57.2421646082,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
27,7.8947368421,37.9474694834,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
28,7.8947368421,18.4131822229,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
29,7.8947368421,50.4514101335,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
30,7.8947368421,36.1211341677,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
31,7.8947368421,61.8132680738,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
32,7.8947368421,20.1292751978,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
33,7.8947368421,39.2699048887,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
34,7.8947368421,41.2228927102,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
35,7.8947368421,54.2053609963,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
