sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,45.5263157895,0.3263420479,nan,0.0020608824,26.8594678569,nan,nan,nan,nan,nan,nan,nan
1,45.5263157895,0.8585707985,nan,0.0000015782,58.0184100335,nan,nan,nan,nan,nan,nan,nan
2,45.5263157895,0.6158279999,nan,0.0000937412,40.2806951881,nan,nan,nan,nan,nan,nan,nan
3,45.5263157895,0.3870727650,nan,0.0012643689,28.9812618404,nan,nan,nan,nan,nan,nan,nan
4,45.5263157895,0.3968486192,nan,0.0011595421,29.3571349203,nan,nan,nan,nan,nan,nan,nan
5,45.5263157895,0.3883665609,nan,0.0012501266,29.0304601373,nan,nan,nan,nan,nan,nan,nan
6,45.5263157895,1.0430400136,nan,0.0000000283,75.4753865284,nan,nan,nan,nan,nan,nan,nan
7,45.5263157895,0.7316004444,nan,0.0000158486,48.0000922837,nan,nan,nan,nan,nan,nan,nan
8,45.5263157895,1.0754253570,nan,0.0000000129,78.8955735525,nan,nan,nan,nan,nan,nan,nan
9,45.5263157895,0.2955398645,nan,0.0025565240,25.9235012061,nan,nan,nan,nan,nan,nan,nan
10,45.5263157895,0.3098978845,nan,0.0023184278,26.3480643105,nan,nan,nan,nan,nan,nan,nan
11,45.5263157895,0.6195807951,nan,0.0000889244,40.5097884023,nan,nan,nan,nan,nan,nan,nan
12,45.5263157895,0.1944344525,nan,0.0044544268,23.5120817052,nan,nan,nan,nan,nan,nan,nan
13,45.5263157895,0.5755300660,nan,0.0001618160,37.9097851636,nan,nan,nan,nan,nan,nan,nan
14,45.5263157895,0.2340665754,nan,0.0036839636,24.3368467486,nan,nan,nan,nan,nan,nan,nan
15,45.5263157895,0.3646337912,nan,0.0015294935,28.1545237317,nan,nan,nan,nan,nan,nan,nan
16,45.5263157895,0.9323815086,nan,0.0000003475,64.5903180092,nan,nan,nan,nan,nan,nan,nan
17,45.5263157895,0.5612553883,nan,0.0001945795,37.1090288997,nan,nan,nan,nan,nan,nan,nan
18,45.5263157895,0.7462709633,nan,0.0000123749,49.0745828025,nan,nan,nan,nan,nan,nan,nan
19,45.5263157895,0.9832419861,nan,0.0000001138,69.4393580340,nan,nan,nan,nan,nan,nan,nan
20,45.5263157895,0.2839741912,nan,0.0027565221,25.5963851549,nan,nan,nan,nan,nan,nan,nan
21,45.5263157895,0.9828985690,nan,0.0000001147,69.4057389545,nan,nan,nan,nan,nan,nan,nan
22,45.5263157895,0.0973151919,nan,0.0061034734,22.1442294194,nan,nan,nan,nan,nan,nan,nan
23,45.5263157895,0.5768878406,nan,0.0001589639,37.9870158826,nan,nan,nan,nan,nan,nan,nan
24,45.5263157895,0.5066113614,nan,0.0003773578,34.2324669420,nan,nan,nan,nan,nan,nan,nan
25,45.5263157895,1.7397043399,nan,0.0000000000,172.5690881281,nan,nan,nan,nan,nan,nan,nan
26,45.5263157895,0.2886189002,nan,0.0026753718,25.7261585831,nan,nan,nan,nan,nan,nan,nan
27,45.5263157895,0.6697804338,nan,0.0000425563,43.7103596711,nan,nan,nan,nan,nan,nan,nan
28,45.5263157895,0.5141792688,nan,0.0003456998,34.6130092234,nan,nan,nan,nan,nan,nan,nan
29,45.5263157895,0.6934449410,nan,0.0000294644,45.3070176833,nan,nan,nan,nan,nan,nan,nan
30,45.5263157895,0.4729568011,nan,0.0005483249,32.6096206192,nan,nan,nan,nan,nan,nan,nan
