sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,51.3157894737,283.4699766698,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
1,51.3157894737,291.8771176869,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
2,51.3157894737,412.2475119474,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
3,51.3157894737,373.7519988521,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
4,51.3157894737,548.4634282942,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
5,51.3157894737,314.5468288157,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
6,51.3157894737,391.8521677131,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
7,51.3157894737,366.6503860325,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
8,51.3157894737,168.3159885944,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
9,51.3157894737,199.6192509532,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
10,51.3157894737,182.2582317730,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
11,51.3157894737,122.8494268957,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
12,51.3157894737,74.6421237273,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
13,51.3157894737,197.2961337819,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
14,51.3157894737,222.0185429965,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
15,51.3157894737,269.9323341422,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
16,51.3157894737,148.8952243431,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
17,51.3157894737,506.1073742297,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
18,51.3157894737,163.4650617289,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
19,51.3157894737,34.4297007456,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
20,51.3157894737,232.1330410536,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
21,51.3157894737,87.0594525953,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
22,51.3157894737,264.7579264020,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
23,51.3157894737,347.4151252721,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
24,51.3157894737,144.0628601342,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
25,51.3157894737,194.9162466982,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
26,51.3157894737,238.9831673811,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
27,51.3157894737,165.2495147681,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
28,51.3157894737,258.2465432424,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
29,51.3157894737,246.8504130680,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
30,51.3157894737,99.5101862367,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
31,51.3157894737,165.9991110933,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
32,51.3157894737,308.8172902796,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
33,51.3157894737,159.8997892387,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
