sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,19.0000000000,0.0548020219,nan,0.0252907290,15.9703865136,nan,nan,nan,nan,nan,nan,nan
1,19.0000000000,0.0266233606,nan,0.0254513418,15.9428931621,nan,nan,nan,nan,nan,nan,nan
2,19.0000000000,0.0169354491,nan,0.0254809923,15.9378366278,nan,nan,nan,nan,nan,nan,nan
3,19.0000000000,0.0418854129,nan,0.0253780245,15.9554218745,nan,nan,nan,nan,nan,nan,nan
4,19.0000000000,0.0468120773,nan,0.0253474455,15.9606580224,nan,nan,nan,nan,nan,nan,nan
5,19.0000000000,0.0427882902,nan,0.0253726721,15.9563379364,nan,nan,nan,nan,nan,nan,nan
6,19.0000000000,0.0243201382,nan,0.0254595826,15.9414872066,nan,nan,nan,nan,nan,nan,nan
7,19.0000000000,0.0395117103,nan,0.0253915568,15.9531067047,nan,nan,nan,nan,nan,nan,nan
8,19.0000000000,0.0343776543,nan,0.0254181471,15.9485611183,nan,nan,nan,nan,nan,nan,nan
9,19.0000000000,0.0064317645,nan,0.0254982536,15.9348956299,nan,nan,nan,nan,nan,nan,nan
10,19.0000000000,0.0177444604,nan,0.0254790199,15.9381728134,nan,nan,nan,nan,nan,nan,nan
11,19.0000000000,0.0326812924,nan,0.0254261261,15.9471980346,nan,nan,nan,nan,nan,nan,nan
12,19.0000000000,0.0443427935,nan,0.0253631920,15.9579609133,nan,nan,nan,nan,nan,nan,nan
13,19.0000000000,0.0329277696,nan,0.0254249917,15.9473918052,nan,nan,nan,nan,nan,nan,nan
14,19.0000000000,0.0329049551,nan,0.0254250970,15.9473738082,nan,nan,nan,nan,nan,nan,nan
15,19.0000000000,0.0375436832,nan,0.0254021830,15.9512895932,nan,nan,nan,nan,nan,nan,nan
16,19.0000000000,0.0707480962,nan,0.0251514143,15.9943758866,nan,nan,nan,nan,nan,nan,nan
17,19.0000000000,0.0195415730,nan,0.0254743099,15.9389757256,nan,nan,nan,nan,nan,nan,nan
18,19.0000000000,0.0194388217,nan,0.0254745914,15.9389277324,nan,nan,nan,nan,nan,nan,nan
19,19.0000000000,0.0192502352,nan,0.0254751042,15.9388403054,nan,nan,nan,nan,nan,nan,nan
20,19.0000000000,0.0211196951,nan,0.0254698002,15.9397446227,nan,nan,nan,nan,nan,nan,nan
21,19.0000000000,0.0635935902,nan,0.0252182014,15.9828589093,nan,nan,nan,nan,nan,nan,nan
22,19.0000000000,0.0152833931,nan,0.0254847347,15.9371988328,nan,nan,nan,nan,nan,nan,nan
23,19.0000000000,0.0471748730,nan,0.0253450609,15.9610666026,nan,nan,nan,nan,nan,nan,nan
24,19.0000000000,0.0694249021,nan,0.0251642887,15.9921534160,nan,nan,nan,nan,nan,nan,nan
