sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,19.0000000000,0.0595536233,nan,0.0252528414,15.9768974805,nan,nan,nan,nan,nan,nan,nan
1,19.0000000000,0.0509506068,nan,0.0253191658,15.9655060700,nan,nan,nan,nan,nan,nan,nan
2,19.0000000000,0.0268024573,nan,0.0254506699,15.9430078152,nan,nan,nan,nan,nan,nan,nan
3,19.0000000000,0.0849841655,nan,0.0249980348,16.0209413208,nan,nan,nan,nan,nan,nan,nan
4,19.0000000000,0.0184519102,nan,0.0254772199,15.9384796500,nan,nan,nan,nan,nan,nan,nan
5,19.0000000000,0.0747070180,nan,0.0251114854,16.0012759658,nan,nan,nan,nan,nan,nan,nan
6,19.0000000000,0.0481919718,nan,0.0253382789,15.9622288759,nan,nan,nan,nan,nan,nan,nan
7,19.0000000000,0.0464604256,nan,0.0253497394,15.9602650030,nan,nan,nan,nan,nan,nan,nan
8,19.0000000000,0.0765061749,nan,0.0250926432,16.0045358857,nan,nan,nan,nan,nan,nan,nan
9,19.0000000000,0.0401762831,nan,0.0253878470,15.9537412797,nan,nan,nan,nan,nan,nan,nan
10,19.0000000000,0.0177742998,nan,0.0254789454,15.9381855131,nan,nan,nan,nan,nan,nan,nan
11,19.0000000000,0.0277736510,nan,0.0254469482,15.9436429347,nan,nan,nan,nan,nan,nan,nan
12,19.0000000000,0.0268525945,nan,0.0254504810,15.9430400495,nan,nan,nan,nan,nan,nan,nan
13,19.0000000000,0.0338697447,nan,0.0254205782,15.9481457629,nan,nan,nan,nan,nan,nan,nan
14,19.0000000000,0.0381720190,nan,0.0253988489,15.9518596594,nan,nan,nan,nan,nan,nan,nan
15,19.0000000000,0.0702594060,nan,0.0251561967,15.9935501835,nan,nan,nan,nan,nan,nan,nan
16,19.0000000000,0.0541625456,nan,0.0252955917,15.9695515690,nan,nan,nan,nan,nan,nan,nan
17,19.0000000000,0.0338711865,nan,0.0254205713,15.9481469332,nan,nan,nan,nan,nan,nan,nan
18,19.0000000000,0.0260313738,nan,0.0254535308,15.9425196571,nan,nan,nan,nan,nan,nan,nan
19,19.0000000000,0.0432104816,nan,0.0253701305,15.9567729964,nan,nan,nan,nan,nan,nan,nan
20,19.0000000000,0.0419268347,nan,0.0253777814,15.9554634737,nan,nan,nan,nan,nan,nan,nan
21,19.0000000000,0.0554256743,nan,0.0252859326,15.9712102365,nan,nan,nan,nan,nan,nan,nan
22,19.0000000000,0.0454754028,nan,0.0253560741,15.9591798807,nan,nan,nan,nan,nan,nan,nan
23,19.0000000000,0.0056938318,nan,0.0254988831,15.9347884125,nan,nan,nan,nan,nan,nan,nan
24,19.0000000000,0.0134316972,nan,0.0254884737,15.9365617055,nan,nan,nan,nan,nan,nan,nan
25,19.0000000000,0.0265912002,nan,0.0254514620,15.9428726553,nan,nan,nan,nan,nan,nan,nan
26,19.0000000000,0.0235524386,nan,0.0254621644,15.9410468291,nan,nan,nan,nan,nan,nan,nan
27,19.0000000000,0.0386859522,nan,0.0253960810,15.9523329665,nan,nan,nan,nan,nan,nan,nan
28,19.0000000000,0.0816845431,nan,0.0250359940,16.0143516059,nan,nan,nan,nan,nan,nan,nan
29,19.0000000000,0.0583009418,nan,0.0252631299,15.9751284514,nan,nan,nan,nan,nan,nan,nan
30,19.0000000000,0.0168270091,nan,0.0254812497,15.9377927575,nan,nan,nan,nan,nan,nan,nan
31,19.0000000000,0.0483788846,nan,0.0253370170,15.9624451641,nan,nan,nan,nan,nan,nan,nan
32,19.0000000000,0.0336193570,nan,0.0254217634,15.9479432774,nan,nan,nan,nan,nan,nan,nan
