sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,10.7894736842,27.2913767636,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
0,10.7894736842,18.1570532080,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
1,10.7894736842,8.6541911676,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
2,10.7894736842,74.7963798542,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
3,10.7894736842,72.2591709557,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
4,10.7894736842,19.7804129666,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
5,10.7894736842,77.6890211361,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
6,10.7894736842,15.7870264557,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
7,10.7894736842,22.4217586236,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
8,10.7894736842,83.2198520475,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
9,10.7894736842,59.8042187522,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
10,10.7894736842,29.3971712058,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
11,10.7894736842,86.3868379381,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
12,10.7894736842,36.7185580441,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
13,10.7894736842,31.8194566480,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
14,10.7894736842,40.7075765392,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
15,10.7894736842,9.4895744937,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
16,10.7894736842,109.4226687026,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
17,10.7894736842,14.9696129913,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
18,10.7894736842,24.9095459479,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
19,10.7894736842,6.5769440848,nan,0.0000000000,1562.3186638776,nan,nan,nan,nan,nan,nan,nan
20,10.7894736842,12.4931831618,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
21,10.7894736842,43.7765784486,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
22,10.7894736842,92.1080038330,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
23,10.7894736842,64.1515201650,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
24,10.7894736842,64.8069497456,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
25,10.7894736842,85.8058362869,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
26,10.7894736842,14.8825978928,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
27,10.7894736842,54.2870841380,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
28,10.7894736842,17.3851313162,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
29,10.7894736842,54.7151959904,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
30,10.7894736842,86.6572437442,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
31,10.7894736842,60.6902950201,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
32,10.7894736842,66.4530168793,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
33,10.7894736842,74.7495347766,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
34,10.7894736842,50.1550397635,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
35,10.7894736842,5.8518036729,nan,0.0000000000,1238.7663390391,nan,nan,nan,nan,nan,nan,nan
36,10.7894736842,24.1006742843,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
37,10.7894736842,36.6786663616,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
38,10.7894736842,85.7265768363,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
39,10.7894736842,34.4562026752,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
40,10.7894736842,39.6907330967,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
41,10.7894736842,15.6553396229,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
42,10.7894736842,62.9777375023,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
43,10.7894736842,28.4226573787,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
44,10.7894736842,22.9634979050,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
45,10.7894736842,48.4317278109,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
46,10.7894736842,29.6629559796,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
47,10.7894736842,46.1575622063,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
48,10.7894736842,37.8024672590,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
49,10.7894736842,20.7731288721,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
50,10.7894736842,100.3038735413,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
51,10.7894736842,63.3991477664,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
52,10.7894736842,84.3846628480,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
53,10.7894736842,71.4616125488,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
54,10.7894736842,16.5431669083,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
55,10.7894736842,32.3436544639,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
56,10.7894736842,38.8005905013,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
57,10.7894736842,1.9849644319,nan,0.0000000000,150.9037414841,nan,nan,nan,nan,nan,nan,nan
58,10.7894736842,67.0185237476,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
59,10.7894736842,20.2840678163,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
60,10.7894736842,106.0756451516,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
61,10.7894736842,27.5163361372,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
62,10.7894736842,68.6623978464,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
63,10.7894736842,54.4529721829,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
64,10.7894736842,82.5628348903,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
65,10.7894736842,65.8763490019,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
66,10.7894736842,25.3959069242,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
67,10.7894736842,32.0667025409,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
68,10.7894736842,18.2921031025,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
69,10.7894736842,8.9122712092,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
