sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,20.0000000000,0.0239064230,nan,0.1475171902,8.3115736842,nan,nan,nan,nan,nan,nan,nan
1,20.0000000000,0.0198065742,nan,0.1477120450,8.3058408937,nan,nan,nan,nan,nan,nan,nan
2,20.0000000000,0.0019063422,nan,0.1480241032,8.2966756154,nan,nan,nan,nan,nan,nan,nan
3,20.0000000000,0.0217970181,nan,0.1476245987,8.3084126999,nan,nan,nan,nan,nan,nan,nan
4,20.0000000000,0.0070182183,nan,0.1480032569,8.2972872753,nan,nan,nan,nan,nan,nan,nan
5,20.0000000000,0.0126862630,nan,0.1479255567,8.2995678754,nan,nan,nan,nan,nan,nan,nan
6,20.0000000000,0.0296495774,nan,0.1471417414,8.3226410838,nan,nan,nan,nan,nan,nan,nan
7,20.0000000000,0.0377131752,nan,0.1463873978,8.3449630908,nan,nan,nan,nan,nan,nan,nan
8,20.0000000000,0.0205893454,nan,0.1476792203,8.3068060938,nan,nan,nan,nan,nan,nan,nan
9,20.0000000000,0.0224211409,nan,0.1475944337,8.3093002092,nan,nan,nan,nan,nan,nan,nan
10,20.0000000000,0.0162426149,nan,0.1478371752,8.3021634424,nan,nan,nan,nan,nan,nan,nan
11,20.0000000000,0.0087857099,nan,0.1479863247,8.2977841567,nan,nan,nan,nan,nan,nan,nan
12,20.0000000000,0.0111432471,nan,0.1479537626,8.2987398581,nan,nan,nan,nan,nan,nan,nan
13,20.0000000000,0.0278663828,nan,0.1472718812,8.3188016569,nan,nan,nan,nan,nan,nan,nan
14,20.0000000000,0.0132453137,nan,0.1479138879,8.2999104738,nan,nan,nan,nan,nan,nan,nan
15,20.0000000000,0.0254856212,nan,0.1474263830,8.3142478952,nan,nan,nan,nan,nan,nan,nan
16,20.0000000000,0.0153494027,nan,0.1478626203,8.3014160193,nan,nan,nan,nan,nan,nan,nan
17,20.0000000000,0.0295447245,nan,0.1471497444,8.3224048791,nan,nan,nan,nan,nan,nan,nan
18,20.0000000000,0.0156763908,nan,0.1478535677,8.3016819137,nan,nan,nan,nan,nan,nan,nan
