sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,48.4210526316,109.0230115455,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
0,48.4210526316,348.4743676972,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
1,48.4210526316,278.3566657967,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
2,48.4210526316,404.9295945771,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
3,48.4210526316,62.8706225055,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
4,48.4210526316,89.3142954709,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
5,48.4210526316,333.1017076321,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
6,48.4210526316,47.9610097885,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
7,48.4210526316,312.3374858821,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
8,48.4210526316,291.9374285856,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
9,48.4210526316,281.4200703978,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
10,48.4210526316,315.2148730519,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
11,48.4210526316,279.3664528050,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
12,48.4210526316,80.6761106815,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
13,48.4210526316,161.7742869011,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
14,48.4210526316,330.7403321220,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
15,48.4210526316,259.6247205337,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
16,48.4210526316,263.5264086820,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
17,48.4210526316,243.2993820103,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
18,48.4210526316,251.1382432609,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
19,48.4210526316,216.5882229908,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
20,48.4210526316,111.0097480480,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
21,48.4210526316,362.7878447929,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
22,48.4210526316,198.7352530959,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
23,48.4210526316,273.6347615385,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
24,48.4210526316,33.7289236572,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
25,48.4210526316,459.1725144166,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
26,48.4210526316,127.5425317930,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
27,48.4210526316,62.0351815502,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
28,48.4210526316,239.8992517483,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
29,48.4210526316,158.6776334251,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
30,48.4210526316,198.3605825752,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
31,48.4210526316,438.4229419136,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
32,48.4210526316,185.9150553334,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
33,48.4210526316,187.4556408499,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
34,48.4210526316,298.9718307762,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
35,48.4210526316,35.9689032031,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
36,48.4210526316,222.7969606113,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
37,48.4210526316,283.0819721804,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
38,48.4210526316,381.3959566668,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
39,48.4210526316,142.7723642249,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
40,48.4210526316,46.0349414409,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
41,48.4210526316,179.4917746738,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
42,48.4210526316,445.1225116428,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
43,48.4210526316,411.5324005157,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
44,48.4210526316,280.0122706917,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
45,48.4210526316,247.9057621477,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
46,48.4210526316,359.0710567782,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
47,48.4210526316,95.8036754373,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
48,48.4210526316,131.9225013930,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
49,48.4210526316,190.0831723641,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
50,48.4210526316,536.4267667299,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
51,48.4210526316,81.8740200592,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
52,48.4210526316,180.3925442600,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
53,48.4210526316,200.3960563122,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
54,48.4210526316,162.9813582333,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
55,48.4210526316,205.8513133093,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
56,48.4210526316,281.2318908365,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
57,48.4210526316,165.9494472879,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
58,48.4210526316,194.0294588282,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
59,48.4210526316,350.8905330639,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
60,48.4210526316,302.1807166829,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
