sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,19.0000000000,105.6886829729,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
1,19.0000000000,78.7573191205,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
2,19.0000000000,159.3551060724,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
3,19.0000000000,134.7938318677,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
4,19.0000000000,106.0412030103,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
5,19.0000000000,62.7605146750,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
6,19.0000000000,188.8087057427,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
7,19.0000000000,77.0790882169,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
8,19.0000000000,44.0650081390,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
9,19.0000000000,16.9528293864,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
10,19.0000000000,141.2517761971,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
11,19.0000000000,50.9944999013,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
12,19.0000000000,46.0911818649,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
13,19.0000000000,10.7648520783,nan,0.0000000000,1403.7151131430,nan,nan,nan,nan,nan,nan,nan
14,19.0000000000,96.0143236549,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
15,19.0000000000,100.0090948496,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
16,19.0000000000,31.1180032004,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
17,19.0000000000,99.9511340099,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
18,19.0000000000,29.8510769934,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
19,19.0000000000,97.5705975454,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
20,19.0000000000,82.4627592636,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
21,19.0000000000,85.3168919793,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
22,19.0000000000,101.1231460524,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
23,19.0000000000,22.7066203771,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
24,19.0000000000,7.0809447428,nan,0.0000000000,615.9472497731,nan,nan,nan,nan,nan,nan,nan
25,19.0000000000,90.8697500267,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
26,19.0000000000,54.7411629648,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
27,19.0000000000,152.7572036851,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
28,19.0000000000,93.8619713106,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
29,19.0000000000,90.3694465835,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
30,19.0000000000,51.7636258977,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
31,19.0000000000,79.6895639967,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
32,19.0000000000,27.2432961111,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
33,19.0000000000,111.7576440641,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
34,19.0000000000,63.5445527908,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
35,19.0000000000,144.9333015955,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
36,19.0000000000,95.5204538768,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
37,19.0000000000,49.4149961665,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
38,19.0000000000,41.6554189882,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
39,19.0000000000,101.0522359733,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
40,19.0000000000,29.5566198796,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
41,19.0000000000,59.1290649154,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
42,19.0000000000,34.4902097551,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
43,19.0000000000,26.1187237669,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
44,19.0000000000,66.2926025601,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
45,19.0000000000,64.8256476396,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
46,19.0000000000,84.0569498166,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
