sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,20.0000000000,0.0011581142,nan,0.1480246462,8.2966596823,nan,nan,nan,nan,nan,nan,nan
1,20.0000000000,0.0068313509,nan,0.1480047080,8.2972446970,nan,nan,nan,nan,nan,nan,nan
2,20.0000000000,0.0148891421,nan,0.1478748573,8.3010566157,nan,nan,nan,nan,nan,nan,nan
3,20.0000000000,0.0177702881,nan,0.1477882841,8.3035999323,nan,nan,nan,nan,nan,nan,nan
4,20.0000000000,0.0291260763,nan,0.1471812579,8.3214748958,nan,nan,nan,nan,nan,nan,nan
5,20.0000000000,0.0358827753,nan,0.1465834996,8.3391491391,nan,nan,nan,nan,nan,nan,nan
6,20.0000000000,0.0042519278,nan,0.1480189182,8.2968277410,nan,nan,nan,nan,nan,nan,nan
7,20.0000000000,0.0185131314,nan,0.1477619724,8.3043732032,nan,nan,nan,nan,nan,nan,nan
8,20.0000000000,0.0126177408,nan,0.1479269327,8.2995274781,nan,nan,nan,nan,nan,nan,nan
9,20.0000000000,0.0431965395,nan,0.1457068707,8.3651996886,nan,nan,nan,nan,nan,nan,nan
10,20.0000000000,0.0120491588,nan,0.1479379015,8.2992054600,nan,nan,nan,nan,nan,nan,nan
11,20.0000000000,0.0207070458,nan,0.1476741109,8.3069563522,nan,nan,nan,nan,nan,nan,nan
12,20.0000000000,0.0059692757,nan,0.1480106240,8.2970711032,nan,nan,nan,nan,nan,nan,nan
13,20.0000000000,0.0172635645,nan,0.1478052691,8.3031008365,nan,nan,nan,nan,nan,nan,nan
14,20.0000000000,0.0147456769,nan,0.1478785522,8.3009480991,nan,nan,nan,nan,nan,nan,nan
15,20.0000000000,0.0276756042,nan,0.1472850627,8.3184129601,nan,nan,nan,nan,nan,nan,nan
16,20.0000000000,0.0176442880,nan,0.1477925798,8.3034736987,nan,nan,nan,nan,nan,nan,nan
17,20.0000000000,0.0226938010,nan,0.1475808339,8.3097004006,nan,nan,nan,nan,nan,nan,nan
18,20.0000000000,0.0239131937,nan,0.1475168202,8.3115845776,nan,nan,nan,nan,nan,nan,nan
