sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,25.2631578947,133.0013115838,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
0,28.1578947368,257.6409034390,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
1,28.1578947368,195.3428095816,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
2,28.1578947368,55.8740052075,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
3,28.1578947368,75.8502103766,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
4,28.1578947368,94.4038406624,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
5,28.1578947368,27.0281102917,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
6,28.1578947368,246.7765285813,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
7,28.1578947368,297.5822404101,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
8,28.1578947368,168.0587555689,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
9,28.1578947368,130.2247989418,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
10,28.1578947368,162.7906623121,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
11,28.1578947368,121.1998226724,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
12,28.1578947368,88.2879603928,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
13,28.1578947368,52.1796229193,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
14,28.1578947368,60.2315002048,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
15,28.1578947368,64.2841107227,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
16,28.1578947368,153.1634548440,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
17,28.1578947368,305.4660688631,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
18,28.1578947368,45.5374837385,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
19,28.1578947368,141.0433212297,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
20,28.1578947368,35.4197174830,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
21,28.1578947368,239.3108102394,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
22,28.1578947368,167.5527270498,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
23,28.1578947368,144.9788234100,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
24,28.1578947368,167.6025252707,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
25,28.1578947368,107.2190790184,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
26,28.1578947368,70.4286711579,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
27,28.1578947368,110.0293677938,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
28,28.1578947368,54.1574769191,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
29,28.1578947368,68.7659089760,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
30,28.1578947368,74.6166388164,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
31,28.1578947368,34.4106999306,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
32,28.1578947368,39.1092559601,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
33,28.1578947368,115.7030692761,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
34,28.1578947368,333.4884144440,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
35,28.1578947368,263.7644335291,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
36,28.1578947368,128.2767509645,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
37,28.1578947368,45.2749488641,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
38,28.1578947368,129.5708037129,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
39,28.1578947368,177.9983030459,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
40,28.1578947368,28.3299023607,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
41,28.1578947368,107.9923336876,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
42,28.1578947368,150.4238299167,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
43,28.1578947368,217.9061045393,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
44,28.1578947368,33.2454313577,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
45,28.1578947368,115.4037799834,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
46,28.1578947368,178.5008886166,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
47,28.1578947368,93.7053021457,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
48,28.1578947368,279.3973532149,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
49,28.1578947368,197.5474605951,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
50,28.1578947368,74.2812601115,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
51,28.1578947368,64.7224375582,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
52,28.1578947368,66.9618004153,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
53,28.1578947368,146.9759529787,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
54,28.1578947368,51.5788412103,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
55,28.1578947368,95.8876598805,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
56,28.1578947368,59.2001536699,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
57,28.1578947368,113.5712948534,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
58,28.1578947368,172.3963558547,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
59,28.1578947368,209.7455333106,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
60,28.1578947368,82.7040118315,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
61,28.1578947368,88.2281695084,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
62,28.1578947368,98.2424016965,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
63,28.1578947368,142.9631215133,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
64,28.1578947368,83.8727546233,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
65,28.1578947368,177.4520201478,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
66,28.1578947368,23.9053727995,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
67,28.1578947368,126.7083528405,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
68,28.1578947368,216.4410279233,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
69,28.1578947368,167.5706610892,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
70,28.1578947368,223.1678872584,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
71,28.1578947368,124.1030822650,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
72,28.1578947368,263.9617735062,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
73,28.1578947368,56.0794462191,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
74,28.1578947368,97.0118547631,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
75,28.1578947368,110.2370007123,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
76,28.1578947368,55.6661972277,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
77,28.1578947368,116.9726555219,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
78,28.1578947368,135.3806827361,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
79,28.1578947368,252.7307810757,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
80,28.1578947368,36.2138597066,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
81,28.1578947368,139.8623536202,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
82,28.1578947368,88.4214514421,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
83,28.1578947368,109.5971638279,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
84,28.1578947368,145.1942105787,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
85,28.1578947368,63.7326155641,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
86,28.1578947368,151.0945865252,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
87,28.1578947368,183.3438385160,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
88,28.1578947368,59.3028479682,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
89,28.1578947368,148.9578708448,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
90,28.1578947368,108.2044595341,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
91,28.1578947368,189.9611753169,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
92,28.1578947368,67.1902804250,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
93,28.1578947368,175.0757288757,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
94,28.1578947368,145.4914138244,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
95,28.1578947368,139.5156296308,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
96,28.1578947368,95.6276406512,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
97,28.1578947368,123.8447897478,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
98,28.1578947368,158.6146581831,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
99,28.1578947368,103.1941001336,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
100,28.1578947368,157.4982424292,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
101,28.1578947368,144.5717226696,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
102,28.1578947368,166.1145632526,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
103,28.1578947368,117.3952101457,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
104,28.1578947368,184.7892781371,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
105,28.1578947368,15.1550071022,nan,0.0000000000,1284.8590795863,nan,nan,nan,nan,nan,nan,nan
106,28.1578947368,292.1257670417,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
107,28.1578947368,227.2516428618,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
108,28.1578947368,24.4192957845,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
109,28.1578947368,47.8478685492,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
110,28.1578947368,152.5036542672,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
111,28.1578947368,205.3747308867,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
112,28.1578947368,236.5877452575,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
113,28.1578947368,97.5999446849,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
114,28.1578947368,82.8817777800,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
115,28.1578947368,234.5526684476,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
116,28.1578947368,275.6133979876,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
117,28.1578947368,56.8050576732,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
118,28.1578947368,117.7355163141,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
119,28.1578947368,190.9895099667,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
120,28.1578947368,190.9375298606,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
121,28.1578947368,103.9925786066,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
