sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,20.0000000000,0.0588257929,nan,0.1429358780,8.4485874621,nan,nan,nan,nan,nan,nan,nan
1,20.0000000000,0.1693931310,nan,0.0867610977,10.6167496186,nan,nan,nan,nan,nan,nan,nan
2,20.0000000000,0.0442213267,nan,0.1455636813,8.3694696980,nan,nan,nan,nan,nan,nan,nan
3,20.0000000000,0.1193088028,nan,0.1192133761,9.2367501288,nan,nan,nan,nan,nan,nan,nan
4,20.0000000000,0.1653386300,nan,0.0896125443,10.4763119173,nan,nan,nan,nan,nan,nan,nan
5,20.0000000000,0.1435777509,nan,0.1044308301,9.8117127002,nan,nan,nan,nan,nan,nan,nan
6,20.0000000000,0.0920419046,nan,0.1324856653,8.7783110899,nan,nan,nan,nan,nan,nan,nan
7,20.0000000000,0.2191270978,nan,0.0524657537,12.8012408384,nan,nan,nan,nan,nan,nan,nan
8,20.0000000000,0.1013450497,nan,0.1284109082,8.9139808244,nan,nan,nan,nan,nan,nan,nan
9,20.0000000000,0.1394427784,nan,0.1071076502,9.7017950859,nan,nan,nan,nan,nan,nan,nan
10,20.0000000000,0.0975317247,nan,0.1301404477,8.8558770371,nan,nan,nan,nan,nan,nan,nan
11,20.0000000000,0.1502792585,nan,0.0999829390,10.0007410120,nan,nan,nan,nan,nan,nan,nan
12,20.0000000000,0.1430859618,nan,0.1047520726,9.7983737525,nan,nan,nan,nan,nan,nan,nan
13,20.0000000000,0.1012093015,nan,0.1284738714,8.9118518890,nan,nan,nan,nan,nan,nan,nan
14,20.0000000000,0.0339570215,nan,0.1467737089,8.3335173132,nan,nan,nan,nan,nan,nan,nan
15,20.0000000000,0.0912770732,nan,0.1327986613,8.7680630292,nan,nan,nan,nan,nan,nan,nan
16,20.0000000000,0.0652268366,nan,0.1414187532,8.4949299598,nan,nan,nan,nan,nan,nan,nan
17,20.0000000000,0.1083273435,nan,0.1250364272,9.0296344434,nan,nan,nan,nan,nan,nan,nan
18,20.0000000000,0.1185124888,nan,0.1196557756,9.2206633380,nan,nan,nan,nan,nan,nan,nan
19,20.0000000000,0.0603112750,nan,0.1426042993,8.4586738103,nan,nan,nan,nan,nan,nan,nan
20,20.0000000000,0.1462757516,nan,0.1026554266,9.8861808778,nan,nan,nan,nan,nan,nan,nan
21,20.0000000000,0.1031773989,nan,0.1275510533,8.9431595070,nan,nan,nan,nan,nan,nan,nan
22,20.0000000000,0.0719553295,nan,0.1395719602,8.5520182204,nan,nan,nan,nan,nan,nan,nan
23,20.0000000000,0.1126431288,nan,0.1228207765,9.1072816126,nan,nan,nan,nan,nan,nan,nan
24,20.0000000000,0.1823835854,nan,0.0775628118,11.1034645509,nan,nan,nan,nan,nan,nan,nan
25,20.0000000000,0.0541927483,nan,0.1438920191,8.4196329339,nan,nan,nan,nan,nan,nan,nan
26,20.0000000000,0.1259735439,nan,0.1153950909,9.3781266645,nan,nan,nan,nan,nan,nan,nan
27,20.0000000000,0.1193484915,nan,0.1191912474,9.2375563515,nan,nan,nan,nan,nan,nan,nan
28,20.0000000000,0.0611898498,nan,0.1424023979,8.4648269763,nan,nan,nan,nan,nan,nan,nan
29,20.0000000000,0.0688955123,nan,0.1404442158,8.5249614257,nan,nan,nan,nan,nan,nan,nan
30,20.0000000000,0.0821216932,nan,0.1362809606,8.6556481394,nan,nan,nan,nan,nan,nan,nan
31,20.0000000000,0.0563243296,nan,0.1434666724,8.4324897459,nan,nan,nan,nan,nan,nan,nan
32,20.0000000000,0.0682216363,nan,0.1406290288,8.5192502265,nan,nan,nan,nan,nan,nan,nan
33,20.0000000000,0.0760566112,nan,0.1383172415,8.5912368084,nan,nan,nan,nan,nan,nan,nan
34,20.0000000000,0.0738631777,nan,0.1390005179,8.5698358161,nan,nan,nan,nan,nan,nan,nan
35,20.0000000000,0.1294642367,nan,0.1133167211,9.4570600068,nan,nan,nan,nan,nan,nan,nan
36,20.0000000000,0.0470222489,nan,0.1451457202,8.3819576538,nan,nan,nan,nan,nan,nan,nan
37,20.0000000000,0.0366406675,nan,0.1465041352,8.3415011691,nan,nan,nan,nan,nan,nan,nan
38,20.0000000000,0.0961131510,nan,0.1307629396,8.8351532502,nan,nan,nan,nan,nan,nan,nan
39,20.0000000000,0.1770735797,nan,0.0813269525,10.8976550159,nan,nan,nan,nan,nan,nan,nan
40,20.0000000000,0.0760514982,nan,0.1383188670,8.5911857697,nan,nan,nan,nan,nan,nan,nan
41,20.0000000000,0.1466033659,nan,0.1024383877,9.8953726564,nan,nan,nan,nan,nan,nan,nan
42,20.0000000000,0.0897224213,nan,0.1334244398,8.7476461196,nan,nan,nan,nan,nan,nan,nan
43,20.0000000000,0.1010440596,nan,0.1285503763,8.9092664782,nan,nan,nan,nan,nan,nan,nan
44,20.0000000000,0.0207175040,nan,0.1476736547,8.3069697688,nan,nan,nan,nan,nan,nan,nan
45,20.0000000000,0.0815392490,nan,0.1364858894,8.6491224601,nan,nan,nan,nan,nan,nan,nan
46,20.0000000000,0.0580913005,nan,0.1430953043,8.4437461739,nan,nan,nan,nan,nan,nan,nan
47,20.0000000000,0.1064886472,nan,0.1259506250,8.9979967319,nan,nan,nan,nan,nan,nan,nan
48,20.0000000000,0.0657571981,nan,0.1412826448,8.4991118379,nan,nan,nan,nan,nan,nan,nan
49,20.0000000000,0.1960253518,nan,0.0679683387,11.6769334481,nan,nan,nan,nan,nan,nan,nan
50,20.0000000000,0.0892409848,nan,0.1336153827,8.7414354023,nan,nan,nan,nan,nan,nan,nan
51,20.0000000000,0.0763445966,nan,0.1382254379,8.5941202539,nan,nan,nan,nan,nan,nan,nan
52,20.0000000000,0.1259865225,nan,0.1153874602,9.3784138571,nan,nan,nan,nan,nan,nan,nan
53,20.0000000000,0.2047521918,nan,0.0619651535,12.0785246996,nan,nan,nan,nan,nan,nan,nan
54,20.0000000000,0.0914266798,nan,0.1327377031,8.7700570175,nan,nan,nan,nan,nan,nan,nan
55,20.0000000000,0.0553604146,nan,0.1436620671,8.4265788909,nan,nan,nan,nan,nan,nan,nan
56,20.0000000000,0.0270373092,nan,0.1473281398,8.3171429464,nan,nan,nan,nan,nan,nan,nan
57,20.0000000000,0.0127742158,nan,0.1479237733,8.2996202348,nan,nan,nan,nan,nan,nan,nan
58,20.0000000000,0.0650819142,nan,0.1414556656,8.4937965341,nan,nan,nan,nan,nan,nan,nan
59,20.0000000000,0.0572384705,nan,0.1432766842,8.4382447769,nan,nan,nan,nan,nan,nan,nan
60,20.0000000000,0.0546732650,nan,0.1437982810,8.4224630573,nan,nan,nan,nan,nan,nan,nan
61,20.0000000000,0.1555913353,nan,0.0963751714,10.1603483659,nan,nan,nan,nan,nan,nan,nan
62,20.0000000000,0.1100945520,nan,0.1241409010,9.0608510676,nan,nan,nan,nan,nan,nan,nan
63,20.0000000000,0.2150916380,nan,0.0550740970,12.5905261453,nan,nan,nan,nan,nan,nan,nan
64,20.0000000000,0.0927796220,nan,0.1321805655,8.7883239438,nan,nan,nan,nan,nan,nan,nan
65,20.0000000000,0.0822737406,nan,0.1362271358,8.6573637439,nan,nan,nan,nan,nan,nan,nan
66,20.0000000000,0.0804916072,nan,0.1368494779,8.6375685526,nan,nan,nan,nan,nan,nan,nan
67,20.0000000000,0.1303381663,nan,0.1127883789,9.4773564525,nan,nan,nan,nan,nan,nan,nan
68,20.0000000000,0.0795075502,nan,0.1371851251,8.6269297649,nan,nan,nan,nan,nan,nan,nan
