sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,20.0000000000,0.0953211389,nan,0.1311055102,8.8237905515,nan,nan,nan,nan,nan,nan,nan
1,20.0000000000,0.0626161847,nan,0.1420653909,8.4751170934,nan,nan,nan,nan,nan,nan,nan
2,20.0000000000,0.0899902170,nan,0.1333176462,8.7511236251,nan,nan,nan,nan,nan,nan,nan
3,20.0000000000,0.0577517360,nan,0.1431680024,8.4415403456,nan,nan,nan,nan,nan,nan,nan
4,20.0000000000,0.1581758954,nan,0.0945978497,10.2411873559,nan,nan,nan,nan,nan,nan,nan
5,20.0000000000,0.0826614540,nan,0.1360892707,8.6617611323,nan,nan,nan,nan,nan,nan,nan
6,20.0000000000,0.1161958829,nan,0.1209253560,9.1748262524,nan,nan,nan,nan,nan,nan,nan
7,20.0000000000,0.1152210743,nan,0.1214517137,9.1559635296,nan,nan,nan,nan,nan,nan,nan
8,20.0000000000,0.0765366888,nan,0.1381639327,8.5960531353,nan,nan,nan,nan,nan,nan,nan
9,20.0000000000,0.0765805568,nan,0.1381498564,8.5964956221,nan,nan,nan,nan,nan,nan,nan
10,20.0000000000,0.0120711483,nan,0.1479374921,8.2992174803,nan,nan,nan,nan,nan,nan,nan
11,20.0000000000,0.1102038943,nan,0.1240849543,9.0628087497,nan,nan,nan,nan,nan,nan,nan
12,20.0000000000,0.0258118652,nan,0.1474064795,8.3148342589,nan,nan,nan,nan,nan,nan,nan
13,20.0000000000,0.0551306739,nan,0.1437078930,8.4251937818,nan,nan,nan,nan,nan,nan,nan
14,20.0000000000,0.0928518151,nan,0.1321505399,8.7893105819,nan,nan,nan,nan,nan,nan,nan
15,20.0000000000,0.0868866495,nan,0.1345296948,8.7118184309,nan,nan,nan,nan,nan,nan,nan
16,20.0000000000,0.0403852479,nan,0.1460735343,8.3542846266,nan,nan,nan,nan,nan,nan,nan
17,20.0000000000,0.0628524741,nan,0.1420084545,8.4768579900,nan,nan,nan,nan,nan,nan,nan
18,20.0000000000,0.0234698077,nan,0.1475407051,8.3108814524,nan,nan,nan,nan,nan,nan,nan
19,20.0000000000,0.0176856504,nan,0.1477911750,8.3035149815,nan,nan,nan,nan,nan,nan,nan
20,20.0000000000,0.0922225979,nan,0.1324112258,8.7807519402,nan,nan,nan,nan,nan,nan,nan
21,20.0000000000,0.0181145802,nan,0.1477762998,8.3039521196,nan,nan,nan,nan,nan,nan,nan
22,20.0000000000,0.0084076781,nan,0.1479904532,8.2976629973,nan,nan,nan,nan,nan,nan,nan
23,20.0000000000,0.1393854737,nan,0.1071443495,9.7003072741,nan,nan,nan,nan,nan,nan,nan
24,20.0000000000,0.0507518514,nan,0.1445272280,8.4005032699,nan,nan,nan,nan,nan,nan,nan
25,20.0000000000,0.1668449494,nan,0.0885551675,10.5278609101,nan,nan,nan,nan,nan,nan,nan
26,20.0000000000,0.1031250686,nan,0.1275758666,8.9423147304,nan,nan,nan,nan,nan,nan,nan
27,20.0000000000,0.1662141470,nan,0.0889982784,10.5061839451,nan,nan,nan,nan,nan,nan,nan
28,20.0000000000,0.0388836760,nan,0.1462539931,8.3489226782,nan,nan,nan,nan,nan,nan,nan
29,20.0000000000,0.0139813455,nan,0.1478972984,8.3003975911,nan,nan,nan,nan,nan,nan,nan
30,20.0000000000,0.0691482727,nan,0.1403742187,8.5271264800,nan,nan,nan,nan,nan,nan,nan
31,20.0000000000,0.0811658556,nan,0.1366162168,8.6449774554,nan,nan,nan,nan,nan,nan,nan
32,20.0000000000,0.0026913064,nan,0.1480230278,8.2967071666,nan,nan,nan,nan,nan,nan,nan
33,20.0000000000,0.0368571513,nan,0.1464809917,8.3421872835,nan,nan,nan,nan,nan,nan,nan
34,20.0000000000,0.1136312629,nan,0.1222999758,9.1257362873,nan,nan,nan,nan,nan,nan,nan
35,20.0000000000,0.0669945022,nan,0.1409588501,8.5090765186,nan,nan,nan,nan,nan,nan,nan
36,20.0000000000,0.0629128494,nan,0.1419938559,8.4773044734,nan,nan,nan,nan,nan,nan,nan
37,20.0000000000,0.0653677302,nan,0.1413827520,8.4960356915,nan,nan,nan,nan,nan,nan,nan
38,20.0000000000,0.0984099075,nan,0.1297493801,8.8689470831,nan,nan,nan,nan,nan,nan,nan
39,20.0000000000,0.0344499735,nan,0.1467265677,8.3349124163,nan,nan,nan,nan,nan,nan,nan
40,20.0000000000,0.1235823514,nan,0.1167882803,9.3260073646,nan,nan,nan,nan,nan,nan,nan
41,20.0000000000,0.0802776247,nan,0.1369229483,8.6352375806,nan,nan,nan,nan,nan,nan,nan
42,20.0000000000,0.0761865131,nan,0.1382758918,8.5925353197,nan,nan,nan,nan,nan,nan,nan
43,20.0000000000,0.0381366552,nan,0.1463398607,8.3463736264,nan,nan,nan,nan,nan,nan,nan
44,20.0000000000,0.0725453982,nan,0.1393974901,8.5574504580,nan,nan,nan,nan,nan,nan,nan
45,20.0000000000,0.0345030749,nan,0.1467214264,8.3350645940,nan,nan,nan,nan,nan,nan,nan
46,20.0000000000,0.1492919220,nan,0.1006460048,9.9720346002,nan,nan,nan,nan,nan,nan,nan
47,20.0000000000,0.0375118817,nan,0.1464097061,8.3443013115,nan,nan,nan,nan,nan,nan,nan
48,20.0000000000,0.0390364187,nan,0.1462361178,8.3494535097,nan,nan,nan,nan,nan,nan,nan
49,20.0000000000,0.0743268652,nan,0.1388584219,8.5742777457,nan,nan,nan,nan,nan,nan,nan
50,20.0000000000,0.1631456759,nan,0.0911469461,10.4025787775,nan,nan,nan,nan,nan,nan,nan
51,20.0000000000,0.1624544188,nan,0.0916292636,10.3796580350,nan,nan,nan,nan,nan,nan,nan
52,20.0000000000,0.1144867278,nan,0.1218451089,9.1419189939,nan,nan,nan,nan,nan,nan,nan
53,20.0000000000,0.0826667785,nan,0.1360873713,8.6618217485,nan,nan,nan,nan,nan,nan,nan
54,20.0000000000,0.0400887634,nan,0.1461100041,8.3532004710,nan,nan,nan,nan,nan,nan,nan
55,20.0000000000,0.0808712281,nan,0.1367184739,8.6417279807,nan,nan,nan,nan,nan,nan,nan
56,20.0000000000,0.0646082362,nan,0.1415754780,8.4901196338,nan,nan,nan,nan,nan,nan,nan
57,20.0000000000,0.0120646228,nan,0.1479376137,8.2992139096,nan,nan,nan,nan,nan,nan,nan
58,20.0000000000,0.1730417497,nan,0.0841831985,10.7477457734,nan,nan,nan,nan,nan,nan,nan
59,20.0000000000,0.0984250406,nan,0.1297426030,8.8691739312,nan,nan,nan,nan,nan,nan,nan
60,20.0000000000,0.0412509648,nan,0.1459646614,8.3575227590,nan,nan,nan,nan,nan,nan,nan
61,20.0000000000,0.1053215085,nan,0.1265215249,8.9783558235,nan,nan,nan,nan,nan,nan,nan
62,20.0000000000,0.1433078627,nan,0.1046072174,9.8043835004,nan,nan,nan,nan,nan,nan,nan
63,20.0000000000,0.0388727475,nan,0.1462552679,8.3488848238,nan,nan,nan,nan,nan,nan,nan
64,20.0000000000,0.1329517459,nan,0.1111899115,9.5393461558,nan,nan,nan,nan,nan,nan,nan
65,20.0000000000,0.0391354218,nan,0.1462244736,8.3497993335,nan,nan,nan,nan,nan,nan,nan
66,20.0000000000,0.0598085466,nan,0.1427178892,8.4552158619,nan,nan,nan,nan,nan,nan,nan
67,20.0000000000,0.0590410773,nan,0.1428885835,8.4500246919,nan,nan,nan,nan,nan,nan,nan
68,20.0000000000,0.0186605375,nan,0.1477565487,8.3045326179,nan,nan,nan,nan,nan,nan,nan
69,20.0000000000,0.0671668839,nan,0.1409130416,8.5104881085,nan,nan,nan,nan,nan,nan,nan
70,20.0000000000,0.0391051147,nan,0.1462280430,8.3496933221,nan,nan,nan,nan,nan,nan,nan
71,20.0000000000,0.0871676850,nan,0.1344222537,8.7152882768,nan,nan,nan,nan,nan,nan,nan
72,20.0000000000,0.1844236546,nan,0.0761184928,11.1850981978,nan,nan,nan,nan,nan,nan,nan
73,20.0000000000,0.1285278612,nan,0.1138793074,9.4355518272,nan,nan,nan,nan,nan,nan,nan
74,20.0000000000,0.0636793720,nan,0.1418067179,8.4830319448,nan,nan,nan,nan,nan,nan,nan
75,20.0000000000,0.0866827573,nan,0.1346073548,8.7093121008,nan,nan,nan,nan,nan,nan,nan
76,20.0000000000,0.1440205422,nan,0.1041409540,9.8237844822,nan,nan,nan,nan,nan,nan,nan
77,20.0000000000,0.0503513457,nan,0.1445970994,8.3984041899,nan,nan,nan,nan,nan,nan,nan
78,20.0000000000,0.0776883412,nan,0.1377906495,8.6078025289,nan,nan,nan,nan,nan,nan,nan
79,20.0000000000,0.1155302989,nan,0.1212852550,9.1619199444,nan,nan,nan,nan,nan,nan,nan
80,20.0000000000,0.0864372441,nan,0.1347005452,8.7063064648,nan,nan,nan,nan,nan,nan,nan
81,20.0000000000,0.0856028987,nan,0.1350146058,8.6961924730,nan,nan,nan,nan,nan,nan,nan
82,20.0000000000,0.0208754577,nan,0.1476667204,8.3071737044,nan,nan,nan,nan,nan,nan,nan
83,20.0000000000,0.1117516807,nan,0.1232863428,9.0908503024,nan,nan,nan,nan,nan,nan,nan
84,20.0000000000,0.1530172522,nan,0.0981315132,10.0819150402,nan,nan,nan,nan,nan,nan,nan
85,20.0000000000,0.1358150182,nan,0.1094082334,9.6094999436,nan,nan,nan,nan,nan,nan,nan
86,20.0000000000,0.1102086299,nan,0.1240825298,9.0628936059,nan,nan,nan,nan,nan,nan,nan
87,20.0000000000,0.1139300774,nan,0.1221415096,9.1313671662,nan,nan,nan,nan,nan,nan,nan
88,20.0000000000,0.0822266992,nan,0.1362438030,8.6568324243,nan,nan,nan,nan,nan,nan,nan
89,20.0000000000,0.0825775530,nan,0.1361191795,8.6608067742,nan,nan,nan,nan,nan,nan,nan
90,20.0000000000,0.1291726406,nan,0.1134923073,9.4503357479,nan,nan,nan,nan,nan,nan,nan
91,20.0000000000,0.0860730826,nan,0.1348381222,8.7018730414,nan,nan,nan,nan,nan,nan,nan
92,20.0000000000,0.0520414313,nan,0.1442965251,8.4074412745,nan,nan,nan,nan,nan,nan,nan
93,20.0000000000,0.0855902994,nan,0.1350193171,8.6960409281,nan,nan,nan,nan,nan,nan,nan
94,20.0000000000,0.1071132234,nan,0.1256421094,9.0086478072,nan,nan,nan,nan,nan,nan,nan
95,20.0000000000,0.0358214587,nan,0.1465898082,8.3389622326,nan,nan,nan,nan,nan,nan,nan
96,20.0000000000,0.1849392083,nan,0.0757538094,11.2059552290,nan,nan,nan,nan,nan,nan,nan
97,20.0000000000,0.0315036753,nan,0.1469928272,8.3270385689,nan,nan,nan,nan,nan,nan,nan
98,20.0000000000,0.1330557825,nan,0.1111257235,9.5418539836,nan,nan,nan,nan,nan,nan,nan
99,20.0000000000,0.0715118075,nan,0.1397017645,8.5479810848,nan,nan,nan,nan,nan,nan,nan
100,20.0000000000,0.0656192420,nan,0.1413182036,8.4980189173,nan,nan,nan,nan,nan,nan,nan
101,20.0000000000,0.1316550778,nan,0.1119863595,9.5083487316,nan,nan,nan,nan,nan,nan,nan
102,20.0000000000,0.0544293165,nan,0.1438460254,8.4210213365,nan,nan,nan,nan,nan,nan,nan
103,20.0000000000,0.0748190581,nan,0.1387062145,8.5790408063,nan,nan,nan,nan,nan,nan,nan
104,20.0000000000,0.1140132027,nan,0.1220973468,9.1329377336,nan,nan,nan,nan,nan,nan,nan
105,20.0000000000,0.1243567219,nan,0.1163398915,9.3427134538,nan,nan,nan,nan,nan,nan,nan
106,20.0000000000,0.0952613684,nan,0.1311312176,8.8229390603,nan,nan,nan,nan,nan,nan,nan
107,20.0000000000,0.0684079130,nan,0.1405782039,8.5208200976,nan,nan,nan,nan,nan,nan,nan
108,20.0000000000,0.0525994217,nan,0.1441939776,8.4105287804,nan,nan,nan,nan,nan,nan,nan
109,20.0000000000,0.1699815845,nan,0.0863459666,10.6375794439,nan,nan,nan,nan,nan,nan,nan
110,20.0000000000,0.1301175016,nan,0.1129220796,9.4722113248,nan,nan,nan,nan,nan,nan,nan
111,20.0000000000,0.1469510382,nan,0.1022077271,9.9051626963,nan,nan,nan,nan,nan,nan,nan
