sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,51.3157894737,27.2329794648,nan,0.0000000000,1270.2367404024,nan,nan,nan,nan,nan,nan,nan
0,54.2105263158,302.1590571811,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
1,54.2105263158,163.2720032084,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
2,54.2105263158,341.2943748054,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
3,54.2105263158,111.6699964591,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
4,54.2105263158,324.3716028908,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
5,54.2105263158,315.4059948983,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
6,54.2105263158,400.0379810887,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
7,54.2105263158,132.7851937771,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
8,54.2105263158,148.6096393698,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
9,54.2105263158,281.0992853466,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
10,54.2105263158,525.2652358109,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
11,54.2105263158,284.7694861931,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
12,54.2105263158,14.9956278138,nan,0.0000000000,371.8297893248,nan,nan,nan,nan,nan,nan,nan
13,54.2105263158,284.6722408282,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
14,54.2105263158,254.8982982115,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
15,54.2105263158,436.5971092283,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
16,54.2105263158,275.6562907673,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
17,54.2105263158,151.8034089690,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
18,54.2105263158,474.0185955017,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
19,54.2105263158,168.3215605975,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
20,54.2105263158,559.9729180212,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
21,54.2105263158,220.3382365320,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
22,54.2105263158,455.3589295964,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
23,54.2105263158,245.0000893032,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
24,54.2105263158,101.5535122996,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
25,54.2105263158,289.3456922151,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
26,54.2105263158,101.6264381634,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
27,54.2105263158,375.9713287389,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
