sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,22.3684210526,0.0281602138,nan,0.1131029154,9.4652620035,nan,nan,nan,nan,nan,nan,nan
1,22.3684210526,0.4120806369,nan,0.0012010057,29.2045492751,nan,nan,nan,nan,nan,nan,nan
2,22.3684210526,0.1126423435,nan,0.0931736973,10.3070667037,nan,nan,nan,nan,nan,nan,nan
3,22.3684210526,0.2755535386,nan,0.0202167770,16.9428808012,nan,nan,nan,nan,nan,nan,nan
4,22.3684210526,0.2877582539,nan,0.0167186548,17.7679866916,nan,nan,nan,nan,nan,nan,nan
5,22.3684210526,0.0751393015,nan,0.1055903719,9.7637568066,nan,nan,nan,nan,nan,nan,nan
6,22.3684210526,0.2828251475,nan,0.0180782878,17.4284270329,nan,nan,nan,nan,nan,nan,nan
7,22.3684210526,0.1323681586,nan,0.0847013110,10.7210986772,nan,nan,nan,nan,nan,nan,nan
8,22.3684210526,0.2284492771,nan,0.0378683009,14.2172418054,nan,nan,nan,nan,nan,nan,nan
9,22.3684210526,0.1256441603,nan,0.0877119880,10.5694104571,nan,nan,nan,nan,nan,nan,nan
10,22.3684210526,0.0545894896,nan,0.1099768554,9.5869870247,nan,nan,nan,nan,nan,nan,nan
11,22.3684210526,0.0998990209,nan,0.0979918373,10.0881009933,nan,nan,nan,nan,nan,nan,nan
12,22.3684210526,0.0101983093,nan,0.1138446495,9.4368737575,nan,nan,nan,nan,nan,nan,nan
13,22.3684210526,0.1405950072,nan,0.0808725829,10.9219868634,nan,nan,nan,nan,nan,nan,nan
14,22.3684210526,0.1031176977,nan,0.0968291569,10.1399384936,nan,nan,nan,nan,nan,nan,nan
15,22.3684210526,0.1167298561,nan,0.0915120163,10.3852187582,nan,nan,nan,nan,nan,nan,nan
16,22.3684210526,0.5355855701,nan,0.0000219874,46.5782624063,nan,nan,nan,nan,nan,nan,nan
17,22.3684210526,0.1082536672,nan,0.0948968588,10.2274816304,nan,nan,nan,nan,nan,nan,nan
18,22.3684210526,0.1903910543,nan,0.0559808513,12.5196050132,nan,nan,nan,nan,nan,nan,nan
19,22.3684210526,0.2317481077,nan,0.0364327161,14.3850845080,nan,nan,nan,nan,nan,nan,nan
20,22.3684210526,0.0822193666,nan,0.1036698686,9.8434745197,nan,nan,nan,nan,nan,nan,nan
21,22.3684210526,0.2453617908,nan,0.0308046277,15.1138403628,nan,nan,nan,nan,nan,nan,nan
22,22.3684210526,0.0400587008,nan,0.1120275199,9.5067527852,nan,nan,nan,nan,nan,nan,nan
23,22.3684210526,0.0756033731,nan,0.1054708653,9.7686749115,nan,nan,nan,nan,nan,nan,nan
