sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,20.0000000000,0.0548020219,nan,0.1437729518,8.4232281066,nan,nan,nan,nan,nan,nan,nan
1,20.0000000000,0.0266233606,nan,0.1473552396,8.3163441697,nan,nan,nan,nan,nan,nan,nan
2,20.0000000000,0.0169354491,nan,0.1478158575,8.3027897293,nan,nan,nan,nan,nan,nan,nan
3,20.0000000000,0.0418854129,nan,0.1458826023,8.3599649819,nan,nan,nan,nan,nan,nan,nan
4,20.0000000000,0.0468120773,nan,0.1451784506,8.3809784292,nan,nan,nan,nan,nan,nan,nan
5,20.0000000000,0.0427882902,nan,0.1457624828,8.3635424302,nan,nan,nan,nan,nan,nan,nan
6,20.0000000000,0.0243201382,nan,0.1474942781,8.3122482739,nan,nan,nan,nan,nan,nan,nan
7,20.0000000000,0.0395117103,nan,0.1461798001,8.3511263630,nan,nan,nan,nan,nan,nan,nan
8,20.0000000000,0.0343776543,nan,0.1467335498,8.3347057589,nan,nan,nan,nan,nan,nan,nan
9,20.0000000000,0.0064317645,nan,0.1480076064,8.2971596469,nan,nan,nan,nan,nan,nan,nan
10,20.0000000000,0.0177444604,nan,0.1477891686,8.3035739412,nan,nan,nan,nan,nan,nan,nan
11,20.0000000000,0.0326812924,nan,0.1468908403,8.3300528488,nan,nan,nan,nan,nan,nan,nan
12,20.0000000000,0.0443427935,nan,0.1455463667,8.3699863141,nan,nan,nan,nan,nan,nan,nan
13,20.0000000000,0.0329277696,nan,0.1468687528,8.3307059314,nan,nan,nan,nan,nan,nan,nan
14,20.0000000000,0.0329049551,nan,0.1468708081,8.3306451553,nan,nan,nan,nan,nan,nan,nan
15,20.0000000000,0.0375436832,nan,0.1464061940,8.3444054914,nan,nan,nan,nan,nan,nan,nan
16,20.0000000000,0.0707480962,nan,0.1399225957,8.5411214675,nan,nan,nan,nan,nan,nan,nan
17,20.0000000000,0.0195415730,nan,0.1477227073,8.3055274165,nan,nan,nan,nan,nan,nan,nan
