sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,20.0000000000,0.0056509387,nan,0.1480124984,8.2970161047,nan,nan,nan,nan,nan,nan,nan
1,20.0000000000,0.0111808415,nan,0.1479531430,8.2987580472,nan,nan,nan,nan,nan,nan,nan
2,20.0000000000,0.0083531109,nan,0.1479910257,8.2976461987,nan,nan,nan,nan,nan,nan,nan
3,20.0000000000,0.0094577219,nan,0.1479782654,8.2980206792,nan,nan,nan,nan,nan,nan,nan
4,20.0000000000,0.0118223194,nan,0.1479420570,8.2990834705,nan,nan,nan,nan,nan,nan,nan
5,20.0000000000,0.0045300793,nan,0.1480178652,8.2968586385,nan,nan,nan,nan,nan,nan,nan
6,20.0000000000,0.0093067623,nan,0.1479801576,8.2979651448,nan,nan,nan,nan,nan,nan,nan
7,20.0000000000,0.0129121120,nan,0.1479209380,8.2997034779,nan,nan,nan,nan,nan,nan,nan
8,20.0000000000,0.0144641860,nan,0.1478856391,8.3007399742,nan,nan,nan,nan,nan,nan,nan
9,20.0000000000,0.0154027206,nan,0.1478611647,8.3014587730,nan,nan,nan,nan,nan,nan,nan
10,20.0000000000,0.0069256697,nan,0.1480039833,8.2972659613,nan,nan,nan,nan,nan,nan,nan
11,20.0000000000,0.0113490879,nan,0.1479503294,8.2988406368,nan,nan,nan,nan,nan,nan,nan
12,20.0000000000,0.0148543784,nan,0.1478757578,8.3010301683,nan,nan,nan,nan,nan,nan,nan
13,20.0000000000,0.0025288406,nan,0.1480232985,8.2966992222,nan,nan,nan,nan,nan,nan,nan
14,20.0000000000,0.0035894667,nan,0.1480210178,8.2967661383,nan,nan,nan,nan,nan,nan,nan
15,20.0000000000,0.0061801501,nan,0.1480092921,8.2971101843,nan,nan,nan,nan,nan,nan,nan
16,20.0000000000,0.0078298652,nan,0.1479962201,8.2974937646,nan,nan,nan,nan,nan,nan,nan
17,20.0000000000,0.0075122113,nan,0.1479991189,8.2974087025,nan,nan,nan,nan,nan,nan,nan
18,20.0000000000,0.0122781043,nan,0.1479335806,8.2993323105,nan,nan,nan,nan,nan,nan,nan
19,20.0000000000,0.0153662614,nan,0.1478621609,8.3014295124,nan,nan,nan,nan,nan,nan,nan
20,20.0000000000,0.0178274680,nan,0.1477863188,8.3036576861,nan,nan,nan,nan,nan,nan,nan
21,20.0000000000,0.0059565222,nan,0.1480107023,8.2970688080,nan,nan,nan,nan,nan,nan,nan
22,20.0000000000,0.0009751573,nan,0.1480247206,8.2966574993,nan,nan,nan,nan,nan,nan,nan
23,20.0000000000,0.0116648022,nan,0.1479448697,8.2990009029,nan,nan,nan,nan,nan,nan,nan
24,20.0000000000,0.0234212967,nan,0.1475432759,8.3108057801,nan,nan,nan,nan,nan,nan,nan
25,20.0000000000,0.0065205298,nan,0.1480069863,8.2971778442,nan,nan,nan,nan,nan,nan,nan
26,20.0000000000,0.0107918264,nan,0.1479593969,8.2985744754,nan,nan,nan,nan,nan,nan,nan
27,20.0000000000,0.0109871643,nan,0.1479563002,8.2986653716,nan,nan,nan,nan,nan,nan,nan
28,20.0000000000,0.0047670847,nan,0.1480168835,8.2968874408,nan,nan,nan,nan,nan,nan,nan
29,20.0000000000,0.0145402510,nan,0.1478837453,8.3007955908,nan,nan,nan,nan,nan,nan,nan
30,20.0000000000,0.0167477812,nan,0.1478217704,8.3026160056,nan,nan,nan,nan,nan,nan,nan
31,20.0000000000,0.0123408929,nan,0.1479323731,8.2993677594,nan,nan,nan,nan,nan,nan,nan
32,20.0000000000,0.0053057647,nan,0.1480143509,8.2969617495,nan,nan,nan,nan,nan,nan,nan
33,20.0000000000,0.0036161096,nan,0.1480209440,8.2967683041,nan,nan,nan,nan,nan,nan,nan
34,20.0000000000,0.0187269111,nan,0.1477540844,8.3046050508,nan,nan,nan,nan,nan,nan,nan
35,20.0000000000,0.0089090670,nan,0.1479849151,8.2978255238,nan,nan,nan,nan,nan,nan,nan
36,20.0000000000,0.0096874889,nan,0.1479752926,8.2981079270,nan,nan,nan,nan,nan,nan,nan
37,20.0000000000,0.0188454804,nan,0.1477496478,8.3047354556,nan,nan,nan,nan,nan,nan,nan
38,20.0000000000,0.0005724070,nan,0.1480248202,8.2966545764,nan,nan,nan,nan,nan,nan,nan
39,20.0000000000,0.0190730529,nan,0.1477410090,8.3049893919,nan,nan,nan,nan,nan,nan,nan
40,20.0000000000,0.0131326159,nan,0.1479163041,8.2998395305,nan,nan,nan,nan,nan,nan,nan
41,20.0000000000,0.0124501771,nan,0.1479302482,8.2994301401,nan,nan,nan,nan,nan,nan,nan
42,20.0000000000,0.0240501591,nan,0.1475092997,8.3118059869,nan,nan,nan,nan,nan,nan,nan
43,20.0000000000,0.0173121159,nan,0.1478036751,8.3031476728,nan,nan,nan,nan,nan,nan,nan
44,20.0000000000,0.0205265755,nan,0.1476819264,8.3067265125,nan,nan,nan,nan,nan,nan,nan
45,20.0000000000,0.0081642882,nan,0.1479929614,8.2975893943,nan,nan,nan,nan,nan,nan,nan
46,20.0000000000,0.0154070507,nan,0.1478610461,8.3014622554,nan,nan,nan,nan,nan,nan,nan
47,20.0000000000,0.0205824428,nan,0.1476795185,8.3067973238,nan,nan,nan,nan,nan,nan,nan
48,20.0000000000,0.0179060890,nan,0.1477836003,8.3037375747,nan,nan,nan,nan,nan,nan,nan
49,20.0000000000,0.0072207208,nan,0.1480016142,8.2973354791,nan,nan,nan,nan,nan,nan,nan
50,20.0000000000,0.0183602930,nan,0.1477675248,8.3042100144,nan,nan,nan,nan,nan,nan,nan
51,20.0000000000,0.0037546639,nan,0.1480205461,8.2967799779,nan,nan,nan,nan,nan,nan,nan
52,20.0000000000,0.0074309448,nan,0.1479998302,8.2973878279,nan,nan,nan,nan,nan,nan,nan
53,20.0000000000,0.0196227207,nan,0.1477194663,8.3056227013,nan,nan,nan,nan,nan,nan,nan
54,20.0000000000,0.0129626063,nan,0.1479198878,8.2997343128,nan,nan,nan,nan,nan,nan,nan
55,20.0000000000,0.0080794301,nan,0.1479938086,8.2975645304,nan,nan,nan,nan,nan,nan,nan
56,20.0000000000,0.0157156926,nan,0.1478524594,8.3017144691,nan,nan,nan,nan,nan,nan,nan
57,20.0000000000,0.0228878360,nan,0.1475709982,8.3099898516,nan,nan,nan,nan,nan,nan,nan
58,20.0000000000,0.0071954542,nan,0.1480018232,8.2973293463,nan,nan,nan,nan,nan,nan,nan
59,20.0000000000,0.0041388103,nan,0.1480193167,8.2968160488,nan,nan,nan,nan,nan,nan,nan
60,20.0000000000,0.0040766351,nan,0.1480195286,8.2968098328,nan,nan,nan,nan,nan,nan,nan
61,20.0000000000,0.0157557941,nan,0.1478513240,8.3017478195,nan,nan,nan,nan,nan,nan,nan
62,20.0000000000,0.0135407380,nan,0.1479073989,8.3001010051,nan,nan,nan,nan,nan,nan,nan
63,20.0000000000,0.0156305723,nan,0.1478548543,8.3016441225,nan,nan,nan,nan,nan,nan,nan
64,20.0000000000,0.0199247075,nan,0.1477072189,8.3059827884,nan,nan,nan,nan,nan,nan,nan
65,20.0000000000,0.0133155868,nan,0.1479123648,8.2999551956,nan,nan,nan,nan,nan,nan,nan
66,20.0000000000,0.0117545033,nan,0.1479432753,8.2990477083,nan,nan,nan,nan,nan,nan,nan
67,20.0000000000,0.0133665789,nan,0.1479112516,8.2999878809,nan,nan,nan,nan,nan,nan,nan
68,20.0000000000,0.0099155791,nan,0.1479722295,8.2981978276,nan,nan,nan,nan,nan,nan,nan
69,20.0000000000,0.0033058070,nan,0.1480217512,8.2967446206,nan,nan,nan,nan,nan,nan,nan
70,20.0000000000,0.0103941079,nan,0.1479654337,8.2983972850,nan,nan,nan,nan,nan,nan,nan
71,20.0000000000,0.0157173579,nan,0.1478524124,8.3017158513,nan,nan,nan,nan,nan,nan,nan
72,20.0000000000,0.0058728849,nan,0.1480112087,8.2970539473,nan,nan,nan,nan,nan,nan,nan
73,20.0000000000,0.0104279289,nan,0.1479649342,8.2984119459,nan,nan,nan,nan,nan,nan,nan
74,20.0000000000,0.0120377790,nan,0.1479381130,8.2991992529,nan,nan,nan,nan,nan,nan,nan
75,20.0000000000,0.0104666217,nan,0.1479643596,8.2984288108,nan,nan,nan,nan,nan,nan,nan
76,20.0000000000,0.0122667994,nan,0.1479337969,8.2993259584,nan,nan,nan,nan,nan,nan,nan
77,20.0000000000,0.0105135267,nan,0.1479636586,8.2984493874,nan,nan,nan,nan,nan,nan,nan
78,20.0000000000,0.0095590749,nan,0.1479769679,8.2980587582,nan,nan,nan,nan,nan,nan,nan
79,20.0000000000,0.0125650745,nan,0.1479279823,8.2994966629,nan,nan,nan,nan,nan,nan,nan
80,20.0000000000,0.0057235108,nan,0.1480120853,8.2970282258,nan,nan,nan,nan,nan,nan,nan
81,20.0000000000,0.0276651918,nan,0.1472857781,8.3183918668,nan,nan,nan,nan,nan,nan,nan
82,20.0000000000,0.0035584775,nan,0.1480211026,8.2967636509,nan,nan,nan,nan,nan,nan,nan
83,20.0000000000,0.0122932390,nan,0.1479332904,8.2993408292,nan,nan,nan,nan,nan,nan,nan
84,20.0000000000,0.0095898541,nan,0.1479765695,8.2980704491,nan,nan,nan,nan,nan,nan,nan
