sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,20.0000000000,0.0586496001,nan,0.1429743938,8.4474173630,nan,nan,nan,nan,nan,nan,nan
1,20.0000000000,0.3080779762,nan,0.0122004887,19.1362277160,nan,nan,nan,nan,nan,nan,nan
2,20.0000000000,0.0791237096,nan,0.1373145048,8.6228358494,nan,nan,nan,nan,nan,nan,nan
3,20.0000000000,0.0192045834,nan,0.1477359415,8.3051383578,nan,nan,nan,nan,nan,nan,nan
4,20.0000000000,0.1525252835,nan,0.0984655032,10.0671589548,nan,nan,nan,nan,nan,nan,nan
5,20.0000000000,0.0422302178,nan,0.1458371942,8.3613169978,nan,nan,nan,nan,nan,nan,nan
6,20.0000000000,0.0786785261,nan,0.1374634770,8.6181267525,nan,nan,nan,nan,nan,nan,nan
7,20.0000000000,0.0779833634,nan,0.1376937718,8.6108570356,nan,nan,nan,nan,nan,nan,nan
8,20.0000000000,0.1198722222,nan,0.1188985371,9.2482348887,nan,nan,nan,nan,nan,nan,nan
9,20.0000000000,0.0473746018,nan,0.1450903446,8.3836148778,nan,nan,nan,nan,nan,nan,nan
10,20.0000000000,0.0536340965,nan,0.1439994385,8.4163920147,nan,nan,nan,nan,nan,nan,nan
11,20.0000000000,0.0434028709,nan,0.1456784548,8.3660467362,nan,nan,nan,nan,nan,nan,nan
12,20.0000000000,0.0221114867,nan,0.1476095670,8.3088549381,nan,nan,nan,nan,nan,nan,nan
13,20.0000000000,0.1015605510,nan,0.1283107438,8.9173697738,nan,nan,nan,nan,nan,nan,nan
14,20.0000000000,0.0677410249,nan,0.1407592375,8.5152309454,nan,nan,nan,nan,nan,nan,nan
15,20.0000000000,0.1246976452,nan,0.1161416336,9.3501206973,nan,nan,nan,nan,nan,nan,nan
16,20.0000000000,0.1261234555,nan,0.1153069068,9.3814467801,nan,nan,nan,nan,nan,nan,nan
17,20.0000000000,0.0315947001,nan,0.1469851515,8.3272653572,nan,nan,nan,nan,nan,nan,nan
18,20.0000000000,0.1487985115,nan,0.1009764134,9.9578005928,nan,nan,nan,nan,nan,nan,nan
19,20.0000000000,0.0874433642,nan,0.1343164121,8.7187091772,nan,nan,nan,nan,nan,nan,nan
20,20.0000000000,0.0452276131,nan,0.1454180343,8.3738173037,nan,nan,nan,nan,nan,nan,nan
21,20.0000000000,0.0687145006,nan,0.1404941166,8.5234186224,nan,nan,nan,nan,nan,nan,nan
22,20.0000000000,0.1034332162,nan,0.1274295372,8.9472989400,nan,nan,nan,nan,nan,nan,nan
23,20.0000000000,0.0796618944,nan,0.1371328568,8.6285847657,nan,nan,nan,nan,nan,nan,nan
24,20.0000000000,0.0545915103,nan,0.1438143173,8.4219787589,nan,nan,nan,nan,nan,nan,nan
25,20.0000000000,0.0800466568,nan,0.1370019486,8.6327325574,nan,nan,nan,nan,nan,nan,nan
26,20.0000000000,0.1161373024,nan,0.1209571199,9.1736856254,nan,nan,nan,nan,nan,nan,nan
27,20.0000000000,0.0305437913,nan,0.1470716803,8.3247094585,nan,nan,nan,nan,nan,nan,nan
28,20.0000000000,0.1108679986,nan,0.1237438171,9.0747649154,nan,nan,nan,nan,nan,nan,nan
29,20.0000000000,0.0482031009,nan,0.1449576445,8.3875887660,nan,nan,nan,nan,nan,nan,nan
30,20.0000000000,0.1901938967,nan,0.0720475944,11.4238051554,nan,nan,nan,nan,nan,nan,nan
31,20.0000000000,0.0941690515,nan,0.1315974298,8.8075259286,nan,nan,nan,nan,nan,nan,nan
32,20.0000000000,0.0748611956,nan,0.1386931179,8.5794508867,nan,nan,nan,nan,nan,nan,nan
33,20.0000000000,0.1519186313,nan,0.0988765684,10.0490661460,nan,nan,nan,nan,nan,nan,nan
34,20.0000000000,0.0953666967,nan,0.1310859019,8.8244401358,nan,nan,nan,nan,nan,nan,nan
35,20.0000000000,0.1102466589,nan,0.1240630561,9.0635752477,nan,nan,nan,nan,nan,nan,nan
36,20.0000000000,0.0629497433,nan,0.1419849248,8.4775776417,nan,nan,nan,nan,nan,nan,nan
37,20.0000000000,0.0704970208,nan,0.1399944552,8.5388916513,nan,nan,nan,nan,nan,nan,nan
38,20.0000000000,0.0573903180,nan,0.1432446819,8.4392149256,nan,nan,nan,nan,nan,nan,nan
39,20.0000000000,0.1212879532,nan,0.1181008195,9.2774708894,nan,nan,nan,nan,nan,nan,nan
40,20.0000000000,0.1328317743,nan,0.1112638786,9.5364580486,nan,nan,nan,nan,nan,nan,nan
41,20.0000000000,0.0562632779,nan,0.1434791982,8.4321105884,nan,nan,nan,nan,nan,nan,nan
42,20.0000000000,0.0273930598,nan,0.1473043250,8.3178450152,nan,nan,nan,nan,nan,nan,nan
43,20.0000000000,0.0959275786,nan,0.1308435262,8.8324776041,nan,nan,nan,nan,nan,nan,nan
44,20.0000000000,0.1005492111,nan,0.1287785770,8.9015637817,nan,nan,nan,nan,nan,nan,nan
45,20.0000000000,0.0979447072,nan,0.1299570827,8.8620004624,nan,nan,nan,nan,nan,nan,nan
46,20.0000000000,0.0588419708,nan,0.1429323329,8.4486951776,nan,nan,nan,nan,nan,nan,nan
47,20.0000000000,0.0914591946,nan,0.1327244376,8.7704910632,nan,nan,nan,nan,nan,nan,nan
48,20.0000000000,0.0963503495,nan,0.1306596486,8.8385851425,nan,nan,nan,nan,nan,nan,nan
