sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,19.0000000000,0.0152840762,nan,0.0306001672,15.1427620081,nan,nan,nan,nan,nan,nan,nan
1,19.0000000000,0.0128785431,nan,0.0306058874,15.1419502424,nan,nan,nan,nan,nan,nan,nan
2,19.0000000000,0.0067110149,nan,0.0306160915,15.1405025321,nan,nan,nan,nan,nan,nan,nan
3,19.0000000000,0.0100585602,nan,0.0306113499,15.1411751900,nan,nan,nan,nan,nan,nan,nan
4,19.0000000000,0.0095201596,nan,0.0306122402,15.1410488806,nan,nan,nan,nan,nan,nan,nan
5,19.0000000000,0.0210135445,nan,0.0305826141,15.1452539566,nan,nan,nan,nan,nan,nan,nan
6,19.0000000000,0.0174557499,nan,0.0305941649,15.1436139646,nan,nan,nan,nan,nan,nan,nan
7,19.0000000000,0.0173089937,nan,0.0305945956,15.1435528307,nan,nan,nan,nan,nan,nan,nan
8,19.0000000000,0.0165710939,nan,0.0305967060,15.1432532675,nan,nan,nan,nan,nan,nan,nan
9,19.0000000000,0.0250370063,nan,0.0305669840,15.1474741027,nan,nan,nan,nan,nan,nan,nan
10,19.0000000000,0.0196540275,nan,0.0305872796,15.1445914662,nan,nan,nan,nan,nan,nan,nan
11,19.0000000000,0.0163048800,nan,0.0305974448,15.1431483964,nan,nan,nan,nan,nan,nan,nan
12,19.0000000000,0.0266588109,nan,0.0305599140,15.1484787206,nan,nan,nan,nan,nan,nan,nan
13,19.0000000000,0.0284696419,nan,0.0305514980,15.1496749123,nan,nan,nan,nan,nan,nan,nan
14,19.0000000000,0.0303627063,nan,0.0305421113,15.1510094434,nan,nan,nan,nan,nan,nan,nan
15,19.0000000000,0.0053796122,nan,0.0306174513,15.1403096448,nan,nan,nan,nan,nan,nan,nan
16,19.0000000000,0.0094627159,nan,0.0306123323,15.1410358143,nan,nan,nan,nan,nan,nan,nan
17,19.0000000000,0.0300662160,nan,0.0305436211,15.1507947580,nan,nan,nan,nan,nan,nan,nan
18,19.0000000000,0.0094269492,nan,0.0306123893,15.1410277187,nan,nan,nan,nan,nan,nan,nan
19,19.0000000000,0.0211484389,nan,0.0305821342,15.1453221060,nan,nan,nan,nan,nan,nan,nan
20,19.0000000000,0.0090883358,nan,0.0306129189,15.1409525944,nan,nan,nan,nan,nan,nan,nan
21,19.0000000000,0.0355635893,nan,0.0305132316,15.1551179408,nan,nan,nan,nan,nan,nan,nan
22,19.0000000000,0.0155714914,nan,0.0305994185,15.1428682730,nan,nan,nan,nan,nan,nan,nan
23,19.0000000000,0.0064599356,nan,0.0306163708,15.1404629067,nan,nan,nan,nan,nan,nan,nan
24,19.0000000000,0.0026453645,nan,0.0306193049,15.1400467231,nan,nan,nan,nan,nan,nan,nan
25,19.0000000000,0.0552897601,nan,0.0303627228,15.1765928512,nan,nan,nan,nan,nan,nan,nan
26,19.0000000000,0.0125465248,nan,0.0306066002,15.1418490914,nan,nan,nan,nan,nan,nan,nan
27,19.0000000000,0.0159256136,nan,0.0305984768,15.1430019233,nan,nan,nan,nan,nan,nan,nan
28,19.0000000000,0.0472309242,nan,0.0304320148,15.1666929339,nan,nan,nan,nan,nan,nan,nan
29,19.0000000000,0.0109646296,nan,0.0306097411,15.1414034375,nan,nan,nan,nan,nan,nan,nan
30,19.0000000000,0.0164105025,nan,0.0305971531,15.1431898016,nan,nan,nan,nan,nan,nan,nan
31,19.0000000000,0.0212280557,nan,0.0305818495,15.1453625334,nan,nan,nan,nan,nan,nan,nan
32,19.0000000000,0.0291580370,nan,0.0305481542,15.1501502650,nan,nan,nan,nan,nan,nan,nan
33,19.0000000000,0.0339838250,nan,0.0305224827,15.1538014416,nan,nan,nan,nan,nan,nan,nan
34,19.0000000000,0.0238282795,nan,0.0305719657,15.1467663599,nan,nan,nan,nan,nan,nan,nan
35,19.0000000000,0.0333096309,nan,0.0305263036,15.1532578095,nan,nan,nan,nan,nan,nan,nan
36,19.0000000000,0.0347520613,nan,0.0305180361,15.1544341821,nan,nan,nan,nan,nan,nan,nan
37,19.0000000000,0.0135324394,nan,0.0306044291,15.1421571802,nan,nan,nan,nan,nan,nan,nan
38,19.0000000000,0.0193439231,nan,0.0305883002,15.1444465568,nan,nan,nan,nan,nan,nan,nan
39,19.0000000000,0.0096199267,nan,0.0306120789,15.1410717617,nan,nan,nan,nan,nan,nan,nan
40,19.0000000000,0.0191486566,nan,0.0305889346,15.1443564928,nan,nan,nan,nan,nan,nan,nan
41,19.0000000000,0.0173540940,nan,0.0305944636,15.1435715631,nan,nan,nan,nan,nan,nan,nan
42,19.0000000000,0.0121076466,nan,0.0306075139,15.1417194390,nan,nan,nan,nan,nan,nan,nan
43,19.0000000000,0.0097219094,nan,0.0306119123,15.1410953974,nan,nan,nan,nan,nan,nan,nan
44,19.0000000000,0.0160350824,nan,0.0305981814,15.1430438464,nan,nan,nan,nan,nan,nan,nan
45,19.0000000000,0.0139491949,nan,0.0306034620,15.1422944168,nan,nan,nan,nan,nan,nan,nan
46,19.0000000000,0.0039591919,nan,0.0306185719,15.1401506975,nan,nan,nan,nan,nan,nan,nan
47,19.0000000000,0.0226269594,nan,0.0305766735,15.1460976460,nan,nan,nan,nan,nan,nan,nan
48,19.0000000000,0.0292374460,nan,0.0305477633,15.1502058294,nan,nan,nan,nan,nan,nan,nan
49,19.0000000000,0.0088902881,nan,0.0306132196,15.1409099294,nan,nan,nan,nan,nan,nan,nan
50,19.0000000000,0.0128507512,nan,0.0306059478,15.1419416742,nan,nan,nan,nan,nan,nan,nan
51,19.0000000000,0.0046754167,nan,0.0306180494,15.1402248007,nan,nan,nan,nan,nan,nan,nan
52,19.0000000000,0.0129198461,nan,0.0306057974,15.1419630104,nan,nan,nan,nan,nan,nan,nan
53,19.0000000000,0.0089770863,nan,0.0306130886,15.1409285125,nan,nan,nan,nan,nan,nan,nan
54,19.0000000000,0.0133690748,nan,0.0306048002,15.1421045201,nan,nan,nan,nan,nan,nan,nan
55,19.0000000000,0.0171390561,nan,0.0305950897,15.1434826850,nan,nan,nan,nan,nan,nan,nan
56,19.0000000000,0.0186001838,nan,0.0305906820,15.1441084050,nan,nan,nan,nan,nan,nan,nan
57,19.0000000000,0.0143081379,nan,0.0306026056,15.1424159523,nan,nan,nan,nan,nan,nan,nan
58,19.0000000000,0.0220064190,nan,0.0305790101,15.1457657694,nan,nan,nan,nan,nan,nan,nan
59,19.0000000000,0.0191102795,nan,0.0305890585,15.1443388993,nan,nan,nan,nan,nan,nan,nan
60,19.0000000000,0.0183721187,nan,0.0305913937,15.1440073677,nan,nan,nan,nan,nan,nan,nan
61,19.0000000000,0.0331538465,nan,0.0305271757,15.1531337431,nan,nan,nan,nan,nan,nan,nan
62,19.0000000000,0.0175982555,nan,0.0305937433,15.1436738217,nan,nan,nan,nan,nan,nan,nan
