sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,20.0000000000,0.0204935170,nan,0.1476833464,8.3066847539,nan,nan,nan,nan,nan,nan,nan
1,20.0000000000,0.0434877875,nan,0.1456666997,8.3663971933,nan,nan,nan,nan,nan,nan,nan
2,20.0000000000,0.0081620943,nan,0.1479929834,8.2975887463,nan,nan,nan,nan,nan,nan,nan
3,20.0000000000,0.0133788549,nan,0.1479109826,8.2999957792,nan,nan,nan,nan,nan,nan,nan
4,20.0000000000,0.0156187350,nan,0.1478551858,8.3016343874,nan,nan,nan,nan,nan,nan,nan
5,20.0000000000,0.0314798785,nan,0.1469948282,8.3269794494,nan,nan,nan,nan,nan,nan,nan
6,20.0000000000,0.0499891280,nan,0.1446595693,8.3965283221,nan,nan,nan,nan,nan,nan,nan
7,20.0000000000,0.0323875717,nan,0.1469168246,8.3292846697,nan,nan,nan,nan,nan,nan,nan
8,20.0000000000,0.0183839176,nan,0.1477666712,8.3042350996,nan,nan,nan,nan,nan,nan,nan
9,20.0000000000,0.0336422479,nan,0.1468032596,8.3326430117,nan,nan,nan,nan,nan,nan,nan
10,20.0000000000,0.0613292270,nan,0.1423699708,8.4658160390,nan,nan,nan,nan,nan,nan,nan
11,20.0000000000,0.0181103818,nan,0.1477764481,8.3039477605,nan,nan,nan,nan,nan,nan,nan
12,20.0000000000,0.0399397624,nan,0.1461281759,8.3526603696,nan,nan,nan,nan,nan,nan,nan
13,20.0000000000,0.0441173274,nan,0.1455784480,8.3690291488,nan,nan,nan,nan,nan,nan,nan
14,20.0000000000,0.0680165949,nan,0.1406847420,8.5175300139,nan,nan,nan,nan,nan,nan,nan
15,20.0000000000,0.0281980199,nan,0.1472486292,8.3194873965,nan,nan,nan,nan,nan,nan,nan
16,20.0000000000,0.0587090640,nan,0.1429614142,8.4478116444,nan,nan,nan,nan,nan,nan,nan
