sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,13.6842105263,0.2967747283,nan,0.0116861761,19.3232757391,nan,nan,nan,nan,nan,nan,nan
1,13.6842105263,0.0699045150,nan,0.2748450182,5.6091213051,nan,nan,nan,nan,nan,nan,nan
2,13.6842105263,0.0905297885,nan,0.2662127055,5.7477122093,nan,nan,nan,nan,nan,nan,nan
3,13.6842105263,0.0803016591,nan,0.2711279715,5.6682567515,nan,nan,nan,nan,nan,nan,nan
4,13.6842105263,0.1344036486,nan,0.2277343244,6.4257150711,nan,nan,nan,nan,nan,nan,nan
5,13.6842105263,0.2591746787,nan,0.0380874608,14.1921798027,nan,nan,nan,nan,nan,nan,nan
6,13.6842105263,0.1914807265,nan,0.1384603440,8.5867459383,nan,nan,nan,nan,nan,nan,nan
7,13.6842105263,0.3539696223,nan,0.0008348679,30.7838223099,nan,nan,nan,nan,nan,nan,nan
8,13.6842105263,0.1119751405,nan,0.2511533968,6.0006094373,nan,nan,nan,nan,nan,nan,nan
9,13.6842105263,0.2043035883,nan,0.1160936967,9.3519135946,nan,nan,nan,nan,nan,nan,nan
10,13.6842105263,0.1340813393,nan,0.2281274495,6.4182245505,nan,nan,nan,nan,nan,nan,nan
11,13.6842105263,0.1287470838,nan,0.2343972475,6.3004749258,nan,nan,nan,nan,nan,nan,nan
12,13.6842105263,0.0422368618,nan,0.2799478108,5.5292292437,nan,nan,nan,nan,nan,nan,nan
13,13.6842105263,0.1697376921,nan,0.1759557597,7.5459651248,nan,nan,nan,nan,nan,nan,nan
14,13.6842105263,0.0539203902,nan,0.2784931061,5.5518555096,nan,nan,nan,nan,nan,nan,nan
15,13.6842105263,0.1314084147,nan,0.2313251584,6.3577713170,nan,nan,nan,nan,nan,nan,nan
16,13.6842105263,0.1576818076,nan,0.1953459040,7.0919569053,nan,nan,nan,nan,nan,nan,nan
17,13.6842105263,0.1040912662,nan,0.2574894172,5.8924061578,nan,nan,nan,nan,nan,nan,nan
18,13.6842105263,0.0672562390,nan,0.2756086400,5.5970717189,nan,nan,nan,nan,nan,nan,nan
19,13.6842105263,0.2577335778,nan,0.0395564685,14.0278248822,nan,nan,nan,nan,nan,nan,nan
20,13.6842105263,0.1241177743,nan,0.2394724545,6.2074443438,nan,nan,nan,nan,nan,nan,nan
21,13.6842105263,0.0639764801,nan,0.2764607559,5.5836650887,nan,nan,nan,nan,nan,nan,nan
22,13.6842105263,0.0327901964,nan,0.2805944980,5.5192084903,nan,nan,nan,nan,nan,nan,nan
23,13.6842105263,0.1697216544,nan,0.1759824530,7.5453063292,nan,nan,nan,nan,nan,nan,nan
24,13.6842105263,0.1495664468,nan,0.2074832434,6.8301697167,nan,nan,nan,nan,nan,nan,nan
25,13.6842105263,0.0636656930,nan,0.2765363412,5.5824778752,nan,nan,nan,nan,nan,nan,nan
26,13.6842105263,0.0878433559,nan,0.2676344537,5.7245797875,nan,nan,nan,nan,nan,nan,nan
27,13.6842105263,0.0226804796,nan,0.2809307954,5.5140065122,nan,nan,nan,nan,nan,nan,nan
28,13.6842105263,0.3015160503,nan,0.0097846847,20.0945316477,nan,nan,nan,nan,nan,nan,nan
29,13.6842105263,0.1007823533,nan,0.2598651122,5.8525202213,nan,nan,nan,nan,nan,nan,nan
30,13.6842105263,0.0822896676,nan,0.2702759444,5.6819260646,nan,nan,nan,nan,nan,nan,nan
31,13.6842105263,0.0926477119,nan,0.2650230155,5.7671640885,nan,nan,nan,nan,nan,nan,nan
32,13.6842105263,0.1295732239,nan,0.2334556030,6.3179569838,nan,nan,nan,nan,nan,nan,nan
33,13.6842105263,0.0859633928,nan,0.2685727387,5.7093807213,nan,nan,nan,nan,nan,nan,nan
34,13.6842105263,0.0557255246,nan,0.2781875022,5.5566238491,nan,nan,nan,nan,nan,nan,nan
35,13.6842105263,0.0393193535,nan,0.2801901790,5.5254709136,nan,nan,nan,nan,nan,nan,nan
36,13.6842105263,0.1789900932,nan,0.1602546873,7.9518925899,nan,nan,nan,nan,nan,nan,nan
37,13.6842105263,0.0225404576,nan,0.2809335798,5.5139634676,nan,nan,nan,nan,nan,nan,nan
38,13.6842105263,0.2519460761,nan,0.0458150602,13.3899173801,nan,nan,nan,nan,nan,nan,nan
39,13.6842105263,0.0973219729,nan,0.2621756982,5.8140756672,nan,nan,nan,nan,nan,nan,nan
40,13.6842105263,0.0823161837,nan,0.2702642548,5.6821139041,nan,nan,nan,nan,nan,nan,nan
41,13.6842105263,0.2031694038,nan,0.1180505025,9.2793215998,nan,nan,nan,nan,nan,nan,nan
42,13.6842105263,0.1992840237,nan,0.1247956732,9.0380047194,nan,nan,nan,nan,nan,nan,nan
43,13.6842105263,0.0883068003,nan,0.2673960429,5.7284502406,nan,nan,nan,nan,nan,nan,nan
44,13.6842105263,0.0825670684,nan,0.2701532241,5.6838984509,nan,nan,nan,nan,nan,nan,nan
45,13.6842105263,0.0897184556,nan,0.2666522710,5.7405471317,nan,nan,nan,nan,nan,nan,nan
46,13.6842105263,0.2255057739,nan,0.0813043455,10.8988624179,nan,nan,nan,nan,nan,nan,nan
47,13.6842105263,0.2055498760,nan,0.1139510416,9.4328170086,nan,nan,nan,nan,nan,nan,nan
48,13.6842105263,0.1524473181,nan,0.2032697589,6.9192722785,nan,nan,nan,nan,nan,nan,nan
49,13.6842105263,0.2398036024,nan,0.0607758784,12.1626875586,nan,nan,nan,nan,nan,nan,nan
50,13.6842105263,0.1683385898,nan,0.1782764885,7.4890592885,nan,nan,nan,nan,nan,nan,nan
51,13.6842105263,0.1116854231,nan,0.2514033984,5.9962885601,nan,nan,nan,nan,nan,nan,nan
52,13.6842105263,0.1267638483,nan,0.2366134354,6.2596059878,nan,nan,nan,nan,nan,nan,nan
53,13.6842105263,0.1294765910,nan,0.2335663058,6.3158980831,nan,nan,nan,nan,nan,nan,nan
54,13.6842105263,0.1605045502,nan,0.1909391087,7.1910510904,nan,nan,nan,nan,nan,nan,nan
55,13.6842105263,0.1526128357,nan,0.2030244019,6.9245176024,nan,nan,nan,nan,nan,nan,nan
56,13.6842105263,0.0960527690,nan,0.2629795318,5.8007805223,nan,nan,nan,nan,nan,nan,nan
57,13.6842105263,0.0895561339,nan,0.2667391496,5.7391323773,nan,nan,nan,nan,nan,nan,nan
58,13.6842105263,0.0482972046,nan,0.2792988647,5.5393082959,nan,nan,nan,nan,nan,nan,nan
59,13.6842105263,0.1299274102,nan,0.2330485814,6.3255353630,nan,nan,nan,nan,nan,nan,nan
60,13.6842105263,0.2633416118,nan,0.0340404741,14.6800440046,nan,nan,nan,nan,nan,nan,nan
61,13.6842105263,0.1842619930,nan,0.1511052431,8.2072046616,nan,nan,nan,nan,nan,nan,nan
62,13.6842105263,0.1179149997,nan,0.2457341405,6.0953450161,nan,nan,nan,nan,nan,nan,nan
63,13.6842105263,0.1364277297,nan,0.2252287834,6.4737610900,nan,nan,nan,nan,nan,nan,nan
64,13.6842105263,0.0804721640,nan,0.2710567673,5.6693974549,nan,nan,nan,nan,nan,nan,nan
65,13.6842105263,0.2871716067,nan,0.0164044418,17.8503854209,nan,nan,nan,nan,nan,nan,nan
66,13.6842105263,0.1216732568,nan,0.2420139299,6.1615963599,nan,nan,nan,nan,nan,nan,nan
67,13.6842105263,0.0476844731,nan,0.2793742081,5.5381369051,nan,nan,nan,nan,nan,nan,nan
68,13.6842105263,0.0943921142,nan,0.2639965398,5.7840176538,nan,nan,nan,nan,nan,nan,nan
69,13.6842105263,0.0720143623,nan,0.2741858920,5.6195489518,nan,nan,nan,nan,nan,nan,nan
70,13.6842105263,0.2021094821,nan,0.1198845899,9.2123663806,nan,nan,nan,nan,nan,nan,nan
71,13.6842105263,0.0131327551,nan,0.2810430006,5.5122722645,nan,nan,nan,nan,nan,nan,nan
72,13.6842105263,0.0697129958,nan,0.2749025887,5.6082117048,nan,nan,nan,nan,nan,nan,nan
73,13.6842105263,0.0513581592,nan,0.2788866806,5.5457222677,nan,nan,nan,nan,nan,nan,nan
74,13.6842105263,0.0245477972,nan,0.2808894983,5.5146449755,nan,nan,nan,nan,nan,nan,nan
75,13.6842105263,0.0333315905,nan,0.2805674451,5.5196272257,nan,nan,nan,nan,nan,nan,nan
76,13.6842105263,0.0530976590,nan,0.2786245110,5.5498068076,nan,nan,nan,nan,nan,nan,nan
77,13.6842105263,0.1076328907,nan,0.2547623607,5.9386473548,nan,nan,nan,nan,nan,nan,nan
78,13.6842105263,0.1357139389,nan,0.2261195729,6.4566184347,nan,nan,nan,nan,nan,nan,nan
79,13.6842105263,0.1427513828,nan,0.2170004765,6.6353931245,nan,nan,nan,nan,nan,nan,nan
80,13.6842105263,0.1135909237,nan,0.2497347798,6.0252097050,nan,nan,nan,nan,nan,nan,nan
81,13.6842105263,0.1992647591,nan,0.1248292533,9.0368362724,nan,nan,nan,nan,nan,nan,nan
82,13.6842105263,0.2607795491,nan,0.0364935184,14.3778426346,nan,nan,nan,nan,nan,nan,nan
83,13.6842105263,0.2047165425,nan,0.1153828219,9.3785884383,nan,nan,nan,nan,nan,nan,nan
84,13.6842105263,0.1589144543,nan,0.1934325278,7.1347049279,nan,nan,nan,nan,nan,nan,nan
85,13.6842105263,0.2797506464,nan,0.0209355553,16.7911551502,nan,nan,nan,nan,nan,nan,nan
86,13.6842105263,0.1015248702,nan,0.2593462952,5.8611995152,nan,nan,nan,nan,nan,nan,nan
87,13.6842105263,0.1573433097,nan,0.1958682800,7.0803589036,nan,nan,nan,nan,nan,nan,nan
88,13.6842105263,0.0817379464,nan,0.2705172157,5.6780509126,nan,nan,nan,nan,nan,nan,nan
89,13.6842105263,0.1678205235,nan,0.1791316352,7.4682770958,nan,nan,nan,nan,nan,nan,nan
90,13.6842105263,0.1312261164,nan,0.2315391645,6.3537553819,nan,nan,nan,nan,nan,nan,nan
91,13.6842105263,0.0197401787,nan,0.2809810013,5.5132304423,nan,nan,nan,nan,nan,nan,nan
92,13.6842105263,0.0895011975,nan,0.2667684729,5.7386549732,nan,nan,nan,nan,nan,nan,nan
93,13.6842105263,0.1502905592,nan,0.2064344464,6.8521783298,nan,nan,nan,nan,nan,nan,nan
94,13.6842105263,0.1140751979,nan,0.2493015410,6.0327503697,nan,nan,nan,nan,nan,nan,nan
95,13.6842105263,0.0329119984,nan,0.2805885050,5.5193012483,nan,nan,nan,nan,nan,nan,nan
96,13.6842105263,0.0827358151,nan,0.2700781077,5.6851061799,nan,nan,nan,nan,nan,nan,nan
97,13.6842105263,0.1559860284,nan,0.1979493466,7.0344592737,nan,nan,nan,nan,nan,nan,nan
98,13.6842105263,0.1681036835,nan,0.1786645228,7.4796167621,nan,nan,nan,nan,nan,nan,nan
99,13.6842105263,0.0982292455,nan,0.2615868307,5.8238412390,nan,nan,nan,nan,nan,nan,nan
100,13.6842105263,0.0337046511,nan,0.2805481734,5.5199255454,nan,nan,nan,nan,nan,nan,nan
101,13.6842105263,0.0254533866,nan,0.2808665134,5.5150003685,nan,nan,nan,nan,nan,nan,nan
102,13.6842105263,0.2176461776,nan,0.0937135350,10.2819767968,nan,nan,nan,nan,nan,nan,nan
103,13.6842105263,0.0777478316,nan,0.2721533377,5.6518633516,nan,nan,nan,nan,nan,nan,nan
104,13.6842105263,0.1585217573,nan,0.1940439716,7.1209984506,nan,nan,nan,nan,nan,nan,nan
105,13.6842105263,0.0282417056,nan,0.2807822707,5.5163031809,nan,nan,nan,nan,nan,nan,nan
106,13.6842105263,0.0714608848,nan,0.2743632650,5.6167403761,nan,nan,nan,nan,nan,nan,nan
107,13.6842105263,0.0945344175,nan,0.2639109215,5.7854263691,nan,nan,nan,nan,nan,nan,nan
108,13.6842105263,0.1233978784,nan,0.2402308682,6.1937118922,nan,nan,nan,nan,nan,nan,nan
109,13.6842105263,0.1748711804,nan,0.1673124017,7.7647186674,nan,nan,nan,nan,nan,nan,nan
110,13.6842105263,0.2079474472,nan,0.1098540221,9.5918403773,nan,nan,nan,nan,nan,nan,nan
111,13.6842105263,0.0826199325,nan,0.2701297298,5.6842761581,nan,nan,nan,nan,nan,nan,nan
112,13.6842105263,0.2073662156,nan,0.1108440201,9.5528773154,nan,nan,nan,nan,nan,nan,nan
113,13.6842105263,0.0683192491,nan,0.2753104579,5.6017729128,nan,nan,nan,nan,nan,nan,nan
114,13.6842105263,0.0843860137,nan,0.2693248656,5.6972354821,nan,nan,nan,nan,nan,nan,nan
115,13.6842105263,0.0671639875,nan,0.2756339991,5.5966721384,nan,nan,nan,nan,nan,nan,nan
116,13.6842105263,0.0359861545,nan,0.2804186156,5.5219315905,nan,nan,nan,nan,nan,nan,nan
117,13.6842105263,0.0988311142,nan,0.2611895772,5.8304415770,nan,nan,nan,nan,nan,nan,nan
118,13.6842105263,0.1457555093,nan,0.2128855491,6.7185381797,nan,nan,nan,nan,nan,nan,nan
119,13.6842105263,0.1061098179,nan,0.2559587303,5.9183005288,nan,nan,nan,nan,nan,nan,nan
120,13.6842105263,0.1173716106,nan,0.2462532886,6.0861796100,nan,nan,nan,nan,nan,nan,nan
121,13.6842105263,0.1366316251,nan,0.2249728918,6.4786980923,nan,nan,nan,nan,nan,nan,nan
122,13.6842105263,0.0999259794,nan,0.2604533180,5.8427010558,nan,nan,nan,nan,nan,nan,nan
123,13.6842105263,0.1524011110,nan,0.2033381921,6.9178104214,nan,nan,nan,nan,nan,nan,nan
124,13.6842105263,0.2770068665,nan,0.0228223969,16.4163874631,nan,nan,nan,nan,nan,nan,nan
125,13.6842105263,0.0390205373,nan,0.2802126862,5.5251220655,nan,nan,nan,nan,nan,nan,nan
126,13.6842105263,0.1666944941,nan,0.1809822208,7.4236408692,nan,nan,nan,nan,nan,nan,nan
127,13.6842105263,0.0736630961,nan,0.2736383011,5.6282311460,nan,nan,nan,nan,nan,nan,nan
128,13.6842105263,0.0160543688,nan,0.2810228132,5.5125842299,nan,nan,nan,nan,nan,nan,nan
129,13.6842105263,0.1820433079,nan,0.1549686670,8.0975610253,nan,nan,nan,nan,nan,nan,nan
130,13.6842105263,0.1586403498,nan,0.1938595025,7.1251290609,nan,nan,nan,nan,nan,nan,nan
131,13.6842105263,0.1503201222,nan,0.2063914796,6.8530823549,nan,nan,nan,nan,nan,nan,nan
132,13.6842105263,0.0293021515,nan,0.2807444265,5.5168885682,nan,nan,nan,nan,nan,nan,nan
133,13.6842105263,0.1522608666,nan,0.2035457275,6.9133800926,nan,nan,nan,nan,nan,nan,nan
134,13.6842105263,0.0485812963,nan,0.2792631418,5.5398638040,nan,nan,nan,nan,nan,nan,nan
135,13.6842105263,0.0492009644,nan,0.2791834600,5.5411031472,nan,nan,nan,nan,nan,nan,nan
136,13.6842105263,0.0415525452,nan,0.2800084516,5.5282886004,nan,nan,nan,nan,nan,nan,nan
137,13.6842105263,0.0207550178,nan,0.2809655576,5.5134691522,nan,nan,nan,nan,nan,nan,nan
138,13.6842105263,0.1253024559,nan,0.2382062958,6.2304676428,nan,nan,nan,nan,nan,nan,nan
139,13.6842105263,0.0317711019,nan,0.2806425632,5.5184646173,nan,nan,nan,nan,nan,nan,nan
140,13.6842105263,0.1333847358,nan,0.2289715842,6.4021841103,nan,nan,nan,nan,nan,nan,nan
141,13.6842105263,0.0476694524,nan,0.2793760261,5.5381086437,nan,nan,nan,nan,nan,nan,nan
142,13.6842105263,0.0352495425,nan,0.2804627012,5.5212488756,nan,nan,nan,nan,nan,nan,nan
143,13.6842105263,0.1903272665,nan,0.1404847365,8.5237085882,nan,nan,nan,nan,nan,nan,nan
144,13.6842105263,0.0911298130,nan,0.2658818879,5.7531124616,nan,nan,nan,nan,nan,nan,nan
145,13.6842105263,0.0711260915,nan,0.2744690042,5.6150669327,nan,nan,nan,nan,nan,nan,nan
146,13.6842105263,0.1433764629,nan,0.2161549558,6.6523480296,nan,nan,nan,nan,nan,nan,nan
147,13.6842105263,0.2081638028,nan,0.1094860640,9.6064115670,nan,nan,nan,nan,nan,nan,nan
148,13.6842105263,0.2678169878,nan,0.0300239802,15.2253173429,nan,nan,nan,nan,nan,nan,nan
149,13.6842105263,0.0816400466,nan,0.2705596393,5.6773698876,nan,nan,nan,nan,nan,nan,nan
150,13.6842105263,0.0325554401,nan,0.2806058974,5.5190320584,nan,nan,nan,nan,nan,nan,nan
151,13.6842105263,0.0578280539,nan,0.2778004230,5.5626709727,nan,nan,nan,nan,nan,nan,nan
152,13.6842105263,0.0378625654,nan,0.2802960458,5.5238302885,nan,nan,nan,nan,nan,nan,nan
153,13.6842105263,0.1487825481,nan,0.2086107153,6.8066338787,nan,nan,nan,nan,nan,nan,nan
154,13.6842105263,0.1040373471,nan,0.2575294526,5.8917309534,nan,nan,nan,nan,nan,nan,nan
155,13.6842105263,0.0164747704,nan,0.2810190551,5.5126423079,nan,nan,nan,nan,nan,nan,nan
156,13.6842105263,0.0261517276,nan,0.2808473793,5.5152962429,nan,nan,nan,nan,nan,nan,nan
157,13.6842105263,0.1024139981,nan,0.2587142020,5.8717973029,nan,nan,nan,nan,nan,nan,nan
158,13.6842105263,0.0383096844,nan,0.2802645773,5.5243178935,nan,nan,nan,nan,nan,nan,nan
159,13.6842105263,0.0559784827,nan,0.2781427340,5.5573228077,nan,nan,nan,nan,nan,nan,nan
160,13.6842105263,0.2022248213,nan,0.1196847685,9.2196111603,nan,nan,nan,nan,nan,nan,nan
161,13.6842105263,0.0480729727,nan,0.2793267058,5.5388754032,nan,nan,nan,nan,nan,nan,nan
162,13.6842105263,0.1008471330,nan,0.2598201755,5.8532712824,nan,nan,nan,nan,nan,nan,nan
163,13.6842105263,0.1181856276,nan,0.2454738216,6.0999481614,nan,nan,nan,nan,nan,nan,nan
164,13.6842105263,0.1170135157,nan,0.2465928253,6.0801956349,nan,nan,nan,nan,nan,nan,nan
165,13.6842105263,0.1263587181,nan,0.2370584335,6.2514458986,nan,nan,nan,nan,nan,nan,nan
166,13.6842105263,0.1087489437,nan,0.2538629051,5.9540075443,nan,nan,nan,nan,nan,nan,nan
167,13.6842105263,0.1018506907,nan,0.2591160392,5.8650570352,nan,nan,nan,nan,nan,nan,nan
168,13.6842105263,0.3165897625,nan,0.0053097864,22.7492294891,nan,nan,nan,nan,nan,nan,nan
169,13.6842105263,0.1674839858,nan,0.1796858958,7.4548601091,nan,nan,nan,nan,nan,nan,nan
170,13.6842105263,0.1138326343,nan,0.2495190074,6.0289636583,nan,nan,nan,nan,nan,nan,nan
171,13.6842105263,0.0996267413,nan,0.2606562961,5.8393178035,nan,nan,nan,nan,nan,nan,nan
172,13.6842105263,0.0904193705,nan,0.2662730508,5.7467278588,nan,nan,nan,nan,nan,nan,nan
173,13.6842105263,0.2260753581,nan,0.0804330865,10.9456526560,nan,nan,nan,nan,nan,nan,nan
174,13.6842105263,0.1016771509,nan,0.2592388766,5.8629986918,nan,nan,nan,nan,nan,nan,nan
175,13.6842105263,0.1751499605,nan,0.1668378205,7.7770549218,nan,nan,nan,nan,nan,nan,nan
176,13.6842105263,0.0519610877,nan,0.2787981772,5.5471007000,nan,nan,nan,nan,nan,nan,nan
177,13.6842105263,0.1090861326,nan,0.2535873443,5.9587242444,nan,nan,nan,nan,nan,nan,nan
178,13.6842105263,0.1119024850,nan,0.2512162167,5.9995232916,nan,nan,nan,nan,nan,nan,nan
179,13.6842105263,0.1201837805,nan,0.2435154428,6.1347349223,nan,nan,nan,nan,nan,nan,nan
180,13.6842105263,0.0384359169,nan,0.2802555305,5.5244580834,nan,nan,nan,nan,nan,nan,nan
181,13.6842105263,0.1940196853,nan,0.1340051338,8.7287856334,nan,nan,nan,nan,nan,nan,nan
182,13.6842105263,0.0884125842,nan,0.2673412265,5.7293406388,nan,nan,nan,nan,nan,nan,nan
183,13.6842105263,0.0401091822,nan,0.2801286667,5.5264244577,nan,nan,nan,nan,nan,nan,nan
184,13.6842105263,0.0924958635,nan,0.2651103645,5.7657329316,nan,nan,nan,nan,nan,nan,nan
185,13.6842105263,0.1623103676,nan,0.1880742617,7.2567063439,nan,nan,nan,nan,nan,nan,nan
186,13.6842105263,0.2581279408,nan,0.0391509205,14.0725802234,nan,nan,nan,nan,nan,nan,nan
187,13.6842105263,0.1587137574,nan,0.1937452382,7.1276896258,nan,nan,nan,nan,nan,nan,nan
188,13.6842105263,0.0616301684,nan,0.2770101252,5.5750435640,nan,nan,nan,nan,nan,nan,nan
189,13.6842105263,0.1120280248,nan,0.2511076192,6.0014010961,nan,nan,nan,nan,nan,nan,nan
190,13.6842105263,0.1026869012,nan,0.2585178125,5.8750952764,nan,nan,nan,nan,nan,nan,nan
191,13.6842105263,0.1218858036,nan,0.2417967610,6.1654952100,nan,nan,nan,nan,nan,nan,nan
192,13.6842105263,0.0338930402,nan,0.2805382431,5.5200792717,nan,nan,nan,nan,nan,nan,nan
193,13.6842105263,0.0211069678,nan,0.2809597541,5.5135588583,nan,nan,nan,nan,nan,nan,nan
194,13.6842105263,0.1094918538,nan,0.2532534258,5.9644467124,nan,nan,nan,nan,nan,nan,nan
195,13.6842105263,0.0979303503,nan,0.2617821493,5.8205997098,nan,nan,nan,nan,nan,nan,nan
196,13.6842105263,0.1587129312,nan,0.1937465245,7.1276607923,nan,nan,nan,nan,nan,nan,nan
197,13.6842105263,0.0835818929,nan,0.2696961607,5.6912523605,nan,nan,nan,nan,nan,nan,nan
198,13.6842105263,0.0411118897,nan,0.2800462452,5.5277024595,nan,nan,nan,nan,nan,nan,nan
199,13.6842105263,0.0777664128,nan,0.2721461522,5.6519780166,nan,nan,nan,nan,nan,nan,nan
200,13.6842105263,0.1314551445,nan,0.2312702165,6.3588029309,nan,nan,nan,nan,nan,nan,nan
201,13.6842105263,0.0268715486,nan,0.2808263161,5.5156219712,nan,nan,nan,nan,nan,nan,nan
202,13.6842105263,0.0355512390,nan,0.2804449115,5.5215243556,nan,nan,nan,nan,nan,nan,nan
203,13.6842105263,0.1909135288,nan,0.1394558500,8.5556326297,nan,nan,nan,nan,nan,nan,nan
204,13.6842105263,0.2045221251,nan,0.1157173896,9.3660137207,nan,nan,nan,nan,nan,nan,nan
205,13.6842105263,0.0529924297,nan,0.2786409701,5.5495502655,nan,nan,nan,nan,nan,nan,nan
206,13.6842105263,0.0918634613,nan,0.2654707222,5.7598336877,nan,nan,nan,nan,nan,nan,nan
207,13.6842105263,0.1059062609,nan,0.2561159166,5.9156343106,nan,nan,nan,nan,nan,nan,nan
208,13.6842105263,0.1642298347,nan,0.1849922112,7.3284655649,nan,nan,nan,nan,nan,nan,nan
209,13.6842105263,0.2541374320,nan,0.0433778538,13.6273193927,nan,nan,nan,nan,nan,nan,nan
210,13.6842105263,0.1489823526,nan,0.2083241256,6.8126043238,nan,nan,nan,nan,nan,nan,nan
211,13.6842105263,0.0844519103,nan,0.2692940777,5.6977319745,nan,nan,nan,nan,nan,nan,nan
212,13.6842105263,0.1597045156,nan,0.1921971294,7.1625310314,nan,nan,nan,nan,nan,nan,nan
213,13.6842105263,0.1390445074,nan,0.2218965891,6.5384937359,nan,nan,nan,nan,nan,nan,nan
214,13.6842105263,0.0345834535,nan,0.2805006917,5.5206606347,nan,nan,nan,nan,nan,nan,nan
215,13.6842105263,0.1576500773,nan,0.1953949273,7.0908671528,nan,nan,nan,nan,nan,nan,nan
216,13.6842105263,0.0841138342,nan,0.2694514516,5.6951947245,nan,nan,nan,nan,nan,nan,nan
217,13.6842105263,0.0377022359,nan,0.2803071133,5.5236588111,nan,nan,nan,nan,nan,nan,nan
218,13.6842105263,0.0572928788,nan,0.2779022135,5.5610799400,nan,nan,nan,nan,nan,nan,nan
219,13.6842105263,0.1768138652,nan,0.1639954753,7.8516813418,nan,nan,nan,nan,nan,nan,nan
220,13.6842105263,0.1572581090,nan,0.1959995533,7.0774491852,nan,nan,nan,nan,nan,nan,nan
221,13.6842105263,0.1464890049,nan,0.2118613603,6.7394824365,nan,nan,nan,nan,nan,nan,nan
