sample_id,distance_km,r_i,eta_point_i,T_i,loss_total_db_i,chi_line_i,chi_tot_i,X_tot_i,I_AB_i,chi_BE_i,SKR_i,SKR_clipped_i
0,39.7368421053,221.0387016662,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
0,39.7368421053,59.5396592086,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
1,39.7368421053,207.6464221576,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
2,39.7368421053,69.5338725776,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
3,39.7368421053,251.4084360620,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
4,39.7368421053,88.5547054156,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
5,39.7368421053,221.5035373614,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
6,39.7368421053,135.6205382750,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
7,39.7368421053,143.1143919725,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
8,39.7368421053,81.8972213154,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
9,39.7368421053,286.4385748075,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
10,39.7368421053,303.4909880323,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
11,39.7368421053,262.9360991468,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
12,39.7368421053,132.4344297076,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
13,39.7368421053,97.4896760534,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
14,39.7368421053,305.6241571959,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
15,39.7368421053,177.2328484719,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
16,39.7368421053,19.6705762593,nan,0.0000000000,1100.1843191398,nan,nan,nan,nan,nan,nan,nan
17,39.7368421053,594.8743250212,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
18,39.7368421053,46.8622506852,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
19,39.7368421053,87.8636587833,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
20,39.7368421053,77.2726134987,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
21,39.7368421053,92.5133075765,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
22,39.7368421053,134.2078368322,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
23,39.7368421053,261.0194831764,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
24,39.7368421053,65.6185378377,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
25,39.7368421053,37.7199897271,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
26,39.7368421053,142.4201301440,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
27,39.7368421053,151.4858886660,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
28,39.7368421053,241.7919733148,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
29,39.7368421053,51.3588254876,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
30,39.7368421053,222.5508200558,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
31,39.7368421053,163.1209373476,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
32,39.7368421053,43.3384149714,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
33,39.7368421053,79.5161528073,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
34,39.7368421053,241.3606426970,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
35,39.7368421053,132.7402273854,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
36,39.7368421053,241.7232382830,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
37,39.7368421053,218.8046518237,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
38,39.7368421053,244.8040861536,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
39,39.7368421053,123.2840252904,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
40,39.7368421053,216.0827023315,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
41,39.7368421053,107.0973387464,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
42,39.7368421053,306.4870645964,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
43,39.7368421053,150.3236603206,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
44,39.7368421053,111.0395528325,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
45,39.7368421053,140.8661294585,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
46,39.7368421053,393.2292641018,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
47,39.7368421053,266.4839235174,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
48,39.7368421053,181.1536380460,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
49,39.7368421053,251.0311408117,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
50,39.7368421053,138.3903628125,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
51,39.7368421053,223.3887214993,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
52,39.7368421053,203.8870800146,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
53,39.7368421053,210.8146545637,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
54,39.7368421053,137.0422056922,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
55,39.7368421053,168.9823296844,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
56,39.7368421053,316.1990807769,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
57,39.7368421053,176.7051749311,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
58,39.7368421053,118.2451890757,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
59,39.7368421053,47.1128952477,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
60,39.7368421053,238.3513916492,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
61,39.7368421053,95.2569031628,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
62,39.7368421053,142.0700654221,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
63,39.7368421053,222.2366506814,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
64,39.7368421053,129.3040281041,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
65,39.7368421053,81.8960682133,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
66,39.7368421053,70.7586144615,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
67,39.7368421053,108.1199612458,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
68,39.7368421053,271.5092224467,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
69,39.7368421053,180.5874740789,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
70,39.7368421053,287.3173212648,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
71,39.7368421053,250.1012385765,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
72,39.7368421053,38.2456966592,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
73,39.7368421053,367.2322195127,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
74,39.7368421053,129.0642601255,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
75,39.7368421053,114.1489668850,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
76,39.7368421053,203.1581537541,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
77,39.7368421053,129.5563474294,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
78,39.7368421053,20.5207349764,nan,0.0000000000,1194.9889631859,nan,nan,nan,nan,nan,nan,nan
79,39.7368421053,186.3506503615,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
80,39.7368421053,232.1796159696,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
81,39.7368421053,392.7073110823,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
82,39.7368421053,84.0950958827,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
83,39.7368421053,201.0708347531,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
84,39.7368421053,270.0567706225,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
85,39.7368421053,142.5858553218,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
86,39.7368421053,151.3615155300,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
87,39.7368421053,139.5347611932,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
88,39.7368421053,241.3857296215,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
89,39.7368421053,143.0789416327,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
90,39.7368421053,191.4022525005,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
91,39.7368421053,55.0060360844,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
92,39.7368421053,71.2473108851,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
93,39.7368421053,109.7108354986,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
94,39.7368421053,172.4169312052,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
95,39.7368421053,174.2789586707,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
96,39.7368421053,427.0670104146,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
97,39.7368421053,52.1499383399,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
98,39.7368421053,312.4499361019,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
99,39.7368421053,181.7359283702,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
100,39.7368421053,182.7660049379,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
101,39.7368421053,172.8619100554,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
102,39.7368421053,137.8722133983,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
103,39.7368421053,177.9798825059,nan,0.0000000000,inf,nan,nan,nan,nan,nan,nan,nan
